run,baseline,status,takeover,domain,metric,paired_n,run_minus_baseline,ci_low,ci_high,ci_method,higher,ties,lower,positive_is_better
eval_force_feedback,eval_script,diagnostic_other_protocol,62,ood,full_episode_peak_normal_N,10,-0.04225578308105469,-1.7250908875465394,2.3599179244041437,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,3,5,False
eval_force_feedback,eval_script,diagnostic_other_protocol,62,ood,intervention_force_budget_exceeded,10,0.1,0.0,0.3,"paired environment-seed bootstrap 95%, identical recorded physical parameters",1,9,0,False
eval_force_feedback,eval_script,diagnostic_other_protocol,62,ood,intervention_peak_normal_N,10,-0.07353973388671875,-1.723087315559387,2.3055988335609436,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,3,5,False
eval_force_feedback,eval_script,diagnostic_other_protocol,62,ood,native_shaped_return,10,0.08889966310199852,-0.13568867082081684,0.4555518571781457,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,3,5,True
eval_force_feedback,eval_script,diagnostic_other_protocol,62,ood,setup_force_budget_exceeded,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
eval_force_feedback,eval_script,diagnostic_other_protocol,62,ood,setup_peak_normal_N,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
eval_force_feedback,eval_script,diagnostic_other_protocol,62,ood,sustained_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
eval_force_feedback,eval_script,diagnostic_other_protocol,62,ood,sustained_success_within_force_budget,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,any_native_success,20,-0.05,-0.15,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,19,1,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,bilateral_contact_at_takeover,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,final_native_success,20,-0.05,-0.15,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,19,1,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,force_budget_exceeded,20,0.0,-0.2,0.2,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,16,2,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,full_episode_peak_normal_N,20,0.25146782398223877,-2.0487397408485415,2.7574204856157287,"paired environment-seed bootstrap 95%, identical recorded physical parameters",10,5,5,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,intervention_force_budget_exceeded,20,0.0,-0.2,0.2,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,16,2,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,intervention_peak_normal_N,20,0.24555683135986328,-1.971750839948654,2.7062135875225066,"paired environment-seed bootstrap 95%, identical recorded physical parameters",10,5,5,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,native_shaped_return,20,-3.243929607140049,-9.33137491179309,-0.041514532352668755,"paired environment-seed bootstrap 95%, identical recorded physical parameters",7,4,9,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,setup_force_budget_exceeded,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,setup_peak_normal_N,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,sustained_native_success,20,-0.05,-0.15,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,19,1,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,all,sustained_success_within_force_budget,20,-0.15,-0.35,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,17,3,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,any_native_success,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,bilateral_contact_at_takeover,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,final_native_success,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,force_budget_exceeded,10,0.1,-0.2,0.4,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,7,1,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,full_episode_peak_normal_N,10,0.46067986488342283,-3.6463071799278257,5.286279141902918,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,2,3,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,intervention_force_budget_exceeded,10,0.1,-0.2,0.4,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,7,1,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,intervention_peak_normal_N,10,0.4175739288330078,-3.37477708697319,4.8614108574390364,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,2,3,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,native_shaped_return,10,-6.398959551178098,-18.57962537555543,-0.0035156076627815506,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,1,7,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,setup_force_budget_exceeded,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,setup_peak_normal_N,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,sustained_native_success,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,id,sustained_success_within_force_budget,10,-0.3,-0.6,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,7,3,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,any_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,bilateral_contact_at_takeover,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,final_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,force_budget_exceeded,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,full_episode_peak_normal_N,10,0.04225578308105469,-2.353044216632843,1.695570375919342,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,3,2,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,intervention_force_budget_exceeded,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,intervention_peak_normal_N,10,0.07353973388671875,-2.308177468776703,1.7759105587005608,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,3,2,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,native_shaped_return,10,-0.08889966310199852,-0.44138634395262427,0.14070047940006797,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,3,2,True
