run,status,takeover,domain,metric,kind,count,n,estimate,ci_low,ci_high,ci_method,all_episode_n
eval_script,diagnostic_other_protocol,62,id,intervention_force_budget_exceeded,binary,5,10,0.5,0.236593090512564,0.7634069094874361,"Wilson 95%, environment-seed episodes",
eval_script,diagnostic_other_protocol,62,id,full_episode_peak_normal_N,continuous,,10,10.203170347213746,5.155077080726624,15.728519625663758,whole-environment-seed bootstrap 95%,
eval_script,diagnostic_other_protocol,62,id,setup_peak_normal_N,continuous,,10,7.343909239768982,3.1871474266052244,12.148845767974853,whole-environment-seed bootstrap 95%,
eval_script,diagnostic_other_protocol,62,id,intervention_peak_normal_N,continuous,,10,10.012059354782105,4.875128873586655,15.184876384735102,whole-environment-seed bootstrap 95%,
eval_script,diagnostic_other_protocol,62,id,max_relative_height_m,continuous,,10,0.10436085909605027,0.05898163169622421,0.14497765552252528,whole-environment-seed bootstrap 95%,
eval_script,diagnostic_other_protocol,62,id,native_shaped_return,continuous,,10,76.67049087472245,58.071999540079176,95.098087888897,whole-environment-seed bootstrap 95%,
eval_script,diagnostic_other_protocol,62,id,native_success_given_setup_within_budget,conditional_binary,4,7,0.5714285714285714,0.2504583645276572,0.8417801447485302,"Wilson 95%; explicitly conditioned, not overall success",10
eval_script,diagnostic_other_protocol,62,ood,sustained_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
eval_script,diagnostic_other_protocol,62,ood,sustained_success_within_force_budget,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
eval_script,diagnostic_other_protocol,62,ood,any_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
eval_script,diagnostic_other_protocol,62,ood,final_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
eval_script,diagnostic_other_protocol,62,ood,force_budget_exceeded,binary,6,10,0.6,0.31267376973365824,0.8318196702937638,"Wilson 95%, environment-seed episodes",
eval_script,diagnostic_other_protocol,62,ood,setup_force_budget_exceeded,binary,4,10,0.4,0.16818032970623614,0.6873262302663417,"Wilson 95%, environment-seed episodes",
eval_script,diagnostic_other_protocol,62,ood,bilateral_contact_at_takeover,binary,6,10,0.6,0.31267376973365824,0.8318196702937638,"Wilson 95%, environment-seed episodes",
eval_script,diagnostic_other_protocol,62,ood,intervention_force_budget_exceeded,binary,6,10,0.6,0.31267376973365824,0.8318196702937638,"Wilson 95%, environment-seed episodes",
eval_script,diagnostic_other_protocol,62,ood,full_episode_peak_normal_N,continuous,,10,10.260297346115113,6.597014167308807,14.180224102735519,whole-environment-seed bootstrap 95%,
eval_script,diagnostic_other_protocol,62,ood,setup_peak_normal_N,continuous,,10,7.960525465011597,4.45756145119667,11.774952546358108,whole-environment-seed bootstrap 95%,
eval_script,diagnostic_other_protocol,62,ood,intervention_peak_normal_N,continuous,,10,10.260297346115113,6.48440708398819,14.235744194984436,whole-environment-seed bootstrap 95%,
eval_script,diagnostic_other_protocol,62,ood,max_relative_height_m,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
eval_script,diagnostic_other_protocol,62,ood,native_shaped_return,continuous,,10,36.65760057522012,35.65495909295984,37.74665298246426,whole-environment-seed bootstrap 95%,
eval_script,diagnostic_other_protocol,62,ood,native_success_given_setup_within_budget,conditional_binary,0,6,0.0,2.7755575615628914e-17,0.3903342879021653,"Wilson 95%; explicitly conditioned, not overall success",10
force_feedback,primary,44,all,sustained_native_success,binary,8,20,0.4,0.21880653237281705,0.6134184992377469,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,all,sustained_success_within_force_budget,binary,5,20,0.25,0.11186170140766569,0.468700877618744,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,all,any_native_success,binary,8,20,0.4,0.21880653237281705,0.6134184992377469,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,all,final_native_success,binary,8,20,0.4,0.21880653237281705,0.6134184992377469,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,all,force_budget_exceeded,binary,6,20,0.3,0.1454772448676043,0.5189728183535235,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,all,setup_force_budget_exceeded,binary,0,20,0.0,0.0,0.16112515805281938,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,all,bilateral_contact_at_takeover,binary,0,20,0.0,0.0,0.16112515805281938,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,all,intervention_force_budget_exceeded,binary,3,20,0.15,0.052368745896216595,0.36041886474075696,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,all,sustained_10cm_lift_success,binary,8,20,0.4,0.21880653237281705,0.6134184992377469,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,all,sustained_10cm_lift_within_force_budget,binary,5,20,0.25,0.11186170140766569,0.468700877618744,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,all,full_episode_peak_normal_N,continuous,,20,7.174700844287872,6.343836401998997,8.147939825952053,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,all,setup_peak_normal_N,continuous,,20,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,all,intervention_peak_normal_N,continuous,,20,6.5957826495170595,5.782955945730209,7.619234838187695,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,all,max_relative_height_m,continuous,,20,0.059763484945870006,0.029640833205121453,0.09185364967095666,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,all,native_shaped_return,continuous,,20,59.81531889698401,47.98975762884545,74.1372734787764,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,all,native_success_given_setup_within_budget,conditional_binary,8,20,0.4,0.21880653237281705,0.6134184992377469,"Wilson 95%; explicitly conditioned, not overall success",20
force_feedback,primary,44,id,sustained_native_success,binary,8,10,0.8,0.49016247153664183,0.9433178485456247,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,id,sustained_success_within_force_budget,binary,5,10,0.5,0.236593090512564,0.7634069094874361,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,id,any_native_success,binary,8,10,0.8,0.49016247153664183,0.9433178485456247,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,id,final_native_success,binary,8,10,0.8,0.49016247153664183,0.9433178485456247,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,id,force_budget_exceeded,binary,4,10,0.4,0.16818032970623614,0.6873262302663417,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,id,setup_force_budget_exceeded,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,id,bilateral_contact_at_takeover,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,id,intervention_force_budget_exceeded,binary,1,10,0.1,0.017876213095072896,0.4041500267952385,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,id,sustained_10cm_lift_success,binary,8,10,0.8,0.49016247153664183,0.9433178485456247,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,id,sustained_10cm_lift_within_force_budget,binary,5,10,0.5,0.236593090512564,0.7634069094874361,"Wilson 95%, environment-seed episodes",
