group,domain,metric,n_policies,mean,sample_sd,minimum,maximum,training_seeds,policy_estimates
WM_BC_vision,physics_ood,max_height_m,3,0.06413903861410088,0.04927405488580816,0.02766392690440019,0.1201933520535628,"[0,1,2]","[0.04455983688433965,0.02766392690440019,0.1201933520535628]"
WM_BC_vision,combined_ood,max_height_m,3,0.020648856398959956,0.02839438517220024,0.00050148523102204,0.053123517086108525,"[0,1,2]","[0.00050148523102204,0.008321566879749298,0.053123517086108525]"
WM_BC_vision,all,max_height_m,3,0.05321977854691795,0.041595558206108406,0.02570306382452448,0.10107085170845191,"[0,1,2]","[0.032885420107777466,0.02570306382452448,0.10107085170845191]"
WM_BC_vision,id,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
WM_BC_vision,geometry_ood,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
WM_BC_vision,physics_ood,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
WM_BC_vision,combined_ood,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
WM_BC_vision,all,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
WM_BC_vision,id,strict_longest,3,26.066666666666666,15.683359900792233,11.866666666666667,42.9,"[0,1,2]","[23.433333333333334,11.866666666666667,42.9]"
WM_BC_vision,geometry_ood,strict_longest,3,6.533333333333332,9.474879066950317,0.0,17.4,"[0,1,2]","[0.0,2.2,17.4]"
WM_BC_vision,physics_ood,strict_longest,3,16.2,13.935127476194028,5.533333333333333,31.966666666666665,"[0,1,2]","[11.1,5.533333333333333,31.966666666666665]"
WM_BC_vision,combined_ood,strict_longest,3,3.022222222222222,4.920516383620877,0.0,8.7,"[0,1,2]","[0.0,0.36666666666666664,8.7]"
WM_BC_vision,all,strict_longest,3,12.955555555555556,10.794759316617657,4.991666666666666,25.241666666666667,"[0,1,2]","[8.633333333333333,4.991666666666666,25.241666666666667]"
BC_vision,id,strict_lift,3,0.5666666666666667,0.3511884584284246,0.2,0.9,"[0,1,2]","[0.9,0.6,0.2]"
BC_vision,geometry_ood,strict_lift,3,0.1111111111111111,0.03849001794597505,0.06666666666666667,0.13333333333333333,"[0,1,2]","[0.13333333333333333,0.13333333333333333,0.06666666666666667]"
BC_vision,physics_ood,strict_lift,3,0.13333333333333333,0.1201850425154663,0.03333333333333333,0.26666666666666666,"[0,1,2]","[0.26666666666666666,0.1,0.03333333333333333]"
BC_vision,combined_ood,strict_lift,3,0.08888888888888889,0.03849001794597505,0.06666666666666667,0.13333333333333333,"[0,1,2]","[0.13333333333333333,0.06666666666666667,0.06666666666666667]"
BC_vision,all,strict_lift,3,0.225,0.13333333333333333,0.09166666666666666,0.35833333333333334,"[0,1,2]","[0.35833333333333334,0.225,0.09166666666666666]"
BC_vision,id,joint_success,3,0.15555555555555556,0.11706281947614154,0.03333333333333333,0.26666666666666666,"[0,1,2]","[0.26666666666666666,0.16666666666666666,0.03333333333333333]"
