group,method,training_seed,domain,metric,estimate,n_environments
WM_vision,WM_vision_seed1,1,all,max_height_m,0.08718716314009119,120
WM_vision,WM_vision_seed2,2,all,max_height_m,0.23903284780438602,120
WM_vision,WM_vision_seed0,0,id,setup_peak_N,0.0,30
WM_vision,WM_vision_seed1,1,id,setup_peak_N,0.0,30
WM_vision,WM_vision_seed2,2,id,setup_peak_N,0.0,30
WM_vision,WM_vision_seed0,0,geometry_ood,setup_peak_N,0.0,30
WM_vision,WM_vision_seed1,1,geometry_ood,setup_peak_N,0.0,30
WM_vision,WM_vision_seed2,2,geometry_ood,setup_peak_N,0.0,30
WM_vision,WM_vision_seed0,0,physics_ood,setup_peak_N,0.0,30
WM_vision,WM_vision_seed1,1,physics_ood,setup_peak_N,0.0,30
WM_vision,WM_vision_seed2,2,physics_ood,setup_peak_N,0.0,30
WM_vision,WM_vision_seed0,0,combined_ood,setup_peak_N,0.0,30
WM_vision,WM_vision_seed1,1,combined_ood,setup_peak_N,0.0,30
WM_vision,WM_vision_seed2,2,combined_ood,setup_peak_N,0.0,30
WM_vision,WM_vision_seed0,0,all,setup_peak_N,0.0,120
WM_vision,WM_vision_seed1,1,all,setup_peak_N,0.0,120
WM_vision,WM_vision_seed2,2,all,setup_peak_N,0.0,120
WM_vision,WM_vision_seed0,0,id,strict_longest,58.3,30
WM_vision,WM_vision_seed1,1,id,strict_longest,20.266666666666666,30
WM_vision,WM_vision_seed2,2,id,strict_longest,48.7,30
WM_vision,WM_vision_seed0,0,geometry_ood,strict_longest,46.233333333333334,30
WM_vision,WM_vision_seed1,1,geometry_ood,strict_longest,6.3,30
WM_vision,WM_vision_seed2,2,geometry_ood,strict_longest,34.46666666666667,30
WM_vision,WM_vision_seed0,0,physics_ood,strict_longest,54.46666666666667,30
WM_vision,WM_vision_seed1,1,physics_ood,strict_longest,26.533333333333335,30
WM_vision,WM_vision_seed2,2,physics_ood,strict_longest,30.033333333333335,30
WM_vision,WM_vision_seed0,0,combined_ood,strict_longest,38.766666666666666,30
WM_vision,WM_vision_seed1,1,combined_ood,strict_longest,7.3,30
WM_vision,WM_vision_seed2,2,combined_ood,strict_longest,29.1,30
WM_vision,WM_vision_seed0,0,all,strict_longest,49.44166666666667,120
WM_vision,WM_vision_seed1,1,all,strict_longest,15.1,120
WM_vision,WM_vision_seed2,2,all,strict_longest,35.575,120
WM_BC_vision,WM_BC_vision_seed0,0,id,strict_lift,0.5,30
WM_BC_vision,WM_BC_vision_seed1,1,id,strict_lift,0.26666666666666666,30
WM_BC_vision,WM_BC_vision_seed2,2,id,strict_lift,0.9333333333333333,30
WM_BC_vision,WM_BC_vision_seed0,0,geometry_ood,strict_lift,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,geometry_ood,strict_lift,0.1,30
WM_BC_vision,WM_BC_vision_seed2,2,geometry_ood,strict_lift,0.5333333333333333,30
WM_BC_vision,WM_BC_vision_seed0,0,physics_ood,strict_lift,0.26666666666666666,30
WM_BC_vision,WM_BC_vision_seed1,1,physics_ood,strict_lift,0.13333333333333333,30
WM_BC_vision,WM_BC_vision_seed2,2,physics_ood,strict_lift,0.7666666666666667,30
WM_BC_vision,WM_BC_vision_seed0,0,combined_ood,strict_lift,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,combined_ood,strict_lift,0.03333333333333333,30
WM_BC_vision,WM_BC_vision_seed2,2,combined_ood,strict_lift,0.3,30
WM_BC_vision,WM_BC_vision_seed0,0,all,strict_lift,0.19166666666666668,120
WM_BC_vision,WM_BC_vision_seed1,1,all,strict_lift,0.13333333333333333,120
WM_BC_vision,WM_BC_vision_seed2,2,all,strict_lift,0.6333333333333333,120
WM_BC_vision,WM_BC_vision_seed0,0,id,joint_success,0.3,30
WM_BC_vision,WM_BC_vision_seed1,1,id,joint_success,0.13333333333333333,30
WM_BC_vision,WM_BC_vision_seed2,2,id,joint_success,0.4,30
WM_BC_vision,WM_BC_vision_seed0,0,geometry_ood,joint_success,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,geometry_ood,joint_success,0.03333333333333333,30
WM_BC_vision,WM_BC_vision_seed2,2,geometry_ood,joint_success,0.13333333333333333,30
WM_BC_vision,WM_BC_vision_seed0,0,physics_ood,joint_success,0.1,30
WM_BC_vision,WM_BC_vision_seed1,1,physics_ood,joint_success,0.03333333333333333,30
WM_BC_vision,WM_BC_vision_seed2,2,physics_ood,joint_success,0.3,30
WM_BC_vision,WM_BC_vision_seed0,0,combined_ood,joint_success,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,combined_ood,joint_success,0.0,30
WM_BC_vision,WM_BC_vision_seed2,2,combined_ood,joint_success,0.13333333333333333,30
WM_BC_vision,WM_BC_vision_seed0,0,all,joint_success,0.1,120
WM_BC_vision,WM_BC_vision_seed1,1,all,joint_success,0.05,120
WM_BC_vision,WM_BC_vision_seed2,2,all,joint_success,0.24166666666666667,120
WM_BC_vision,WM_BC_vision_seed0,0,id,force_violation,0.2,30
WM_BC_vision,WM_BC_vision_seed1,1,id,force_violation,0.13333333333333333,30
WM_BC_vision,WM_BC_vision_seed2,2,id,force_violation,0.5333333333333333,30
WM_BC_vision,WM_BC_vision_seed0,0,geometry_ood,force_violation,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,geometry_ood,force_violation,0.06666666666666667,30
WM_BC_vision,WM_BC_vision_seed2,2,geometry_ood,force_violation,0.4,30
WM_BC_vision,WM_BC_vision_seed0,0,physics_ood,force_violation,0.23333333333333334,30
WM_BC_vision,WM_BC_vision_seed1,1,physics_ood,force_violation,0.2,30
WM_BC_vision,WM_BC_vision_seed2,2,physics_ood,force_violation,0.6,30
WM_BC_vision,WM_BC_vision_seed0,0,combined_ood,force_violation,0.03333333333333333,30
WM_BC_vision,WM_BC_vision_seed1,1,combined_ood,force_violation,0.06666666666666667,30
WM_BC_vision,WM_BC_vision_seed2,2,combined_ood,force_violation,0.23333333333333334,30
WM_BC_vision,WM_BC_vision_seed0,0,all,force_violation,0.11666666666666667,120
WM_BC_vision,WM_BC_vision_seed1,1,all,force_violation,0.11666666666666667,120
WM_BC_vision,WM_BC_vision_seed2,2,all,force_violation,0.44166666666666665,120
WM_BC_vision,WM_BC_vision_seed0,0,id,peak_N,4.695642405748368,30
WM_BC_vision,WM_BC_vision_seed1,1,id,peak_N,3.382973430554072,30
WM_BC_vision,WM_BC_vision_seed2,2,id,peak_N,10.535841208696365,30
WM_BC_vision,WM_BC_vision_seed0,0,geometry_ood,peak_N,0.010818416873613993,30
WM_BC_vision,WM_BC_vision_seed1,1,geometry_ood,peak_N,1.210834058125814,30
WM_BC_vision,WM_BC_vision_seed2,2,geometry_ood,peak_N,6.758923132220904,30
WM_BC_vision,WM_BC_vision_seed0,0,physics_ood,peak_N,5.691500337918599,30
WM_BC_vision,WM_BC_vision_seed1,1,physics_ood,peak_N,4.571813011169434,30
WM_BC_vision,WM_BC_vision_seed2,2,physics_ood,peak_N,10.703346995512645,30
WM_BC_vision,WM_BC_vision_seed0,0,combined_ood,peak_N,0.7092492699623107,30
WM_BC_vision,WM_BC_vision_seed1,1,combined_ood,peak_N,1.150632619857788,30
WM_BC_vision,WM_BC_vision_seed2,2,combined_ood,peak_N,5.408365945021312,30
WM_BC_vision,WM_BC_vision_seed0,0,all,peak_N,2.776802607625723,120
WM_BC_vision,WM_BC_vision_seed1,1,all,peak_N,2.579063279926777,120
WM_BC_vision,WM_BC_vision_seed2,2,all,peak_N,8.351619320362806,120
WM_BC_vision,WM_BC_vision_seed0,0,id,max_height_m,0.08648035831574816,30
WM_BC_vision,WM_BC_vision_seed1,1,id,max_height_m,0.05008557563026746,30
WM_BC_vision,WM_BC_vision_seed2,2,id,max_height_m,0.14627624700466793,30
WM_BC_vision,WM_BC_vision_seed0,0,geometry_ood,max_height_m,0.0,30
