group,domain,metric,n_policies,mean,sample_sd,minimum,maximum,training_seeds,policy_estimates
stress:force_feedback,id,setup_peak_N,1,0.0,,0.0,0.0,[null],[0.0]
stress:force_feedback,id,strict_longest,1,28.733333333333334,,28.733333333333334,28.733333333333334,[null],[28.733333333333334]
clean:model_guard,id,strict_lift,3,1.0,0.0,1.0,1.0,"[0,1,2]","[1.0,1.0,1.0]"
clean:model_guard,id,joint_success,3,0.9333333333333332,0.0,0.9333333333333333,0.9333333333333333,"[0,1,2]","[0.9333333333333333,0.9333333333333333,0.9333333333333333]"
clean:model_guard,id,force_violation,3,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,"[0,1,2]","[0.06666666666666667,0.06666666666666667,0.06666666666666667]"
clean:model_guard,id,peak_N,3,6.560633076561821,0.09159124215400052,6.458650557200114,6.635886033376058,"[0,1,2]","[6.458650557200114,6.587362639109293,6.635886033376058]"
clean:model_guard,id,max_height_m,3,0.14371884630786047,0.00019032660472854891,0.14349940319856008,0.1438389485081037,"[0,1,2]","[0.1438389485081037,0.14381818721691766,0.14349940319856008]"
clean:model_guard,id,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
clean:model_guard,id,strict_longest,3,32.24444444444445,0.15752718754175143,32.06666666666667,32.36666666666667,"[0,1,2]","[32.36666666666667,32.3,32.06666666666667]"
stress:model_guard,id,strict_lift,3,1.0,0.0,1.0,1.0,"[0,1,2]","[1.0,1.0,1.0]"
stress:model_guard,id,joint_success,3,0.9333333333333332,0.0,0.9333333333333333,0.9333333333333333,"[0,1,2]","[0.9333333333333333,0.9333333333333333,0.9333333333333333]"
stress:model_guard,id,force_violation,3,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,"[0,1,2]","[0.06666666666666667,0.06666666666666667,0.06666666666666667]"
stress:model_guard,id,peak_N,3,6.556603866153293,0.08539903695668576,6.45914576848348,6.6183496316274,"[0,1,2]","[6.45914576848348,6.592316198348999,6.6183496316274]"
stress:model_guard,id,max_height_m,3,0.14371997018655142,0.00019264895395358867,0.14349783857663473,0.14384136945009232,"[0,1,2]","[0.14384136945009232,0.1438207025329272,0.14349783857663473]"
stress:model_guard,id,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
stress:model_guard,id,strict_longest,3,32.24444444444445,0.15752718754175143,32.06666666666667,32.36666666666667,"[0,1,2]","[32.36666666666667,32.3,32.06666666666667]"
clean:reactive_guard,id,strict_lift,1,1.0,,1.0,1.0,[null],[1.0]
clean:reactive_guard,id,joint_success,1,0.7333333333333333,,0.7333333333333333,0.7333333333333333,[null],[0.7333333333333333]
clean:reactive_guard,id,force_violation,1,0.26666666666666666,,0.26666666666666666,0.26666666666666666,[null],[0.26666666666666666]
clean:reactive_guard,id,peak_N,1,7.0737260182698565,,7.0737260182698565,7.0737260182698565,[null],[7.0737260182698565]
clean:reactive_guard,id,max_height_m,1,0.13946805745363236,,0.13946805745363236,0.13946805745363236,[null],[0.13946805745363236]
clean:reactive_guard,id,setup_peak_N,1,0.0,,0.0,0.0,[null],[0.0]
clean:reactive_guard,id,strict_longest,1,30.766666666666666,,30.766666666666666,30.766666666666666,[null],[30.766666666666666]
stress:reactive_guard,id,strict_lift,1,1.0,,1.0,1.0,[null],[1.0]
stress:reactive_guard,id,joint_success,1,0.7333333333333333,,0.7333333333333333,0.7333333333333333,[null],[0.7333333333333333]
stress:reactive_guard,id,force_violation,1,0.26666666666666666,,0.26666666666666666,0.26666666666666666,[null],[0.26666666666666666]
stress:reactive_guard,id,peak_N,1,7.079643042882283,,7.079643042882283,7.079643042882283,[null],[7.079643042882283]
stress:reactive_guard,id,max_height_m,1,0.1394679655631383,,0.1394679655631383,0.1394679655631383,[null],[0.1394679655631383]
stress:reactive_guard,id,setup_peak_N,1,0.0,,0.0,0.0,[null],[0.0]
stress:reactive_guard,id,strict_longest,1,30.766666666666666,,30.766666666666666,30.766666666666666,[null],[30.766666666666666]
