phase,step,actor_loss,val_normalized_action_mse,val_action_nll,value_loss,critic_loss,mean_advantage,mean_advantage_weight,max_advantage_weight,mean_td_target
iql,6250,-1.9291651248931885,0.02149944099175041,-0.8870767499064351,0.03924205154180527,1.7191178798675537,-0.10011409223079681,1.0070233345031738,13.0120267868042,3.575169563293457
iql,6500,-2.9334230422973633,0.020150882692797786,-0.9016848955398951,0.04378177970647812,1.6846182346343994,-0.08297823369503021,1.4085309505462646,100.0,4.418859958648682
iql,6750,-3.5836169719696045,0.0197162421265849,-0.868423112582811,0.05302713066339493,1.571387767791748,-0.028612468391656876,1.5928337574005127,23.47707748413086,4.094947338104248
iql,7000,-2.965397834777832,0.022800849666844564,-0.5663376535688128,0.061112359166145325,1.6826262474060059,-0.12673921883106232,1.2656456232070923,26.737548828125,2.7426679134368896
iql,7250,-2.8043689727783203,0.018597652997280858,-0.9196935643206586,0.06373142451047897,3.4091315269470215,-0.11172884702682495,1.1554350852966309,14.6822509765625,4.421970367431641
iql,7500,-2.289757490158081,0.020563370549574585,-0.5870446678483006,0.04470757395029068,1.7251670360565186,-0.11048682034015656,1.0003913640975952,8.312561988830566,4.772882461547852
iql,7750,-4.0519514083862305,0.02042569622359897,-0.6037056952605754,0.043540436774492264,2.0854430198669434,-0.023082992061972618,1.623418927192688,49.81022644042969,3.3805501461029053
iql,8000,-2.3468360900878906,0.020666793342287423,-0.49437391888964305,0.04057162627577782,1.2475359439849854,-0.13929897546768188,0.8720487356185913,3.749333143234253,4.615772247314453
iql,8250,-3.887275457382202,0.01865813515282103,-0.6823774868752057,0.047921475023031235,2.3995063304901123,-0.048218101263046265,1.5560543537139893,87.15994262695312,5.429975509643555
iql,8500,0.8446605205535889,0.01960677521102021,-0.4488279863154932,0.04554776847362518,2.8157453536987305,-0.12317309528589249,1.099067211151123,51.88530731201172,4.818779945373535
iql,8750,-2.958254814147949,0.018947258456473687,-0.45047030868111076,0.047274209558963776,1.9039040803909302,-0.10141156613826752,1.0922107696533203,17.055740356445312,4.045433044433594
iql,9000,-2.7852468490600586,0.01938544133400473,-0.2992750672630338,0.03318403661251068,0.8963544368743896,-0.04668115824460983,1.1623754501342773,18.938020706176758,5.520971298217773
iql,9250,-3.3840646743774414,0.01877906453344142,-0.24788954319098058,0.0742260068655014,1.8341275453567505,-0.06418777257204056,1.2869141101837158,33.42559051513672,3.8817694187164307
iql,9500,-2.7307004928588867,0.02195467742291303,0.4324395979717101,0.04529917240142822,1.4217557907104492,-0.14836348593235016,0.9502511024475098,17.253034591674805,4.299513339996338
iql,9750,-3.0801730155944824,0.020764401117501774,0.3112041871626299,0.06868736445903778,2.13671612739563,-0.10868342220783234,1.1737637519836426,20.750816345214844,3.1730823516845703
iql,10000,-4.899012565612793,0.021698459532562192,0.5233465131822523,0.053442247211933136,1.340684413909912,-0.017870411276817322,1.6387884616851807,71.43294525146484,3.8444008827209473
