phase,step,actor_loss,val_normalized_action_mse,val_action_nll,value_loss,critic_loss,mean_advantage,mean_advantage_weight,max_advantage_weight,mean_td_target
bc,250,1.7294292449951172,0.03853100966900969,1.7272799958239544,,,,,,
bc,500,1.5778735876083374,0.032797615944438585,1.5742341838913523,,,,,,
bc,750,1.41731858253479,0.03633780386802082,1.4358333135262513,,,,,,
bc,1000,1.264324426651001,0.03326554268584911,1.2888358735339545,,,,,,
bc,1250,1.1331274509429932,0.03148596843827393,1.1445333097443913,,,,,,
bc,1500,0.9788460731506348,0.029137406339135443,0.999584551695939,,,,,,
bc,1750,0.842138946056366,0.03201634908050653,0.8700269585127359,,,,,,
bc,2000,0.7087584733963013,0.029949661279472458,0.7291664891627245,,,,,,
iql,250,0.778990626335144,0.027457410259847784,0.8578157141095116,0.00045551935909315944,0.6450620889663696,-0.017524540424346924,0.9535732865333557,1.265743613243103,0.3488473892211914
iql,500,0.7248633503913879,0.024603234193775626,0.7128452267838922,0.0038271150551736355,0.4494817852973938,0.011554264463484287,1.0738996267318726,2.154930591583252,0.5691213607788086
iql,750,0.5420745611190796,0.027193031103210353,0.5870658711636023,0.01210563350468874,0.4621976613998413,-0.019523510709404945,1.042635202407837,2.664175510406494,0.6750990748405457
iql,1000,0.45660877227783203,0.027954339102633816,0.4567823586883126,0.028976157307624817,0.44773805141448975,-0.07188472151756287,1.1587371826171875,14.79170036315918,1.0188992023468018
iql,1250,0.20113234221935272,0.03064312973919396,0.338046439455979,0.0466216541826725,0.924775242805481,-0.17631471157073975,0.7695363163948059,3.8903002738952637,1.123642921447754
iql,1500,0.08342761546373367,0.025824817149105034,0.1803620010068565,0.04831995069980621,0.8807376027107239,-0.22470933198928833,0.7727638483047485,9.67483901977539,1.4552079439163208
iql,1750,-0.02261272631585598,0.028857573337005213,0.06890670927889618,0.07444263994693756,1.0927016735076904,-0.24918337166309357,0.6988232135772705,5.244074821472168,1.8346350193023682
