phase,step,actor_loss,val_normalized_action_mse,val_action_nll,value_loss,critic_loss,mean_advantage,mean_advantage_weight,max_advantage_weight,mean_td_target
bc,250,1.7184553146362305,0.03862122325448408,1.7260597765227377,,,,,,
bc,500,1.555343508720398,0.025708916947593564,1.5622263644641137,,,,,,
bc,750,1.4017770290374756,0.02096029842654482,1.40802674415784,,,,,,
bc,1000,1.2532089948654175,0.02171585093603739,1.2635250235651876,,,,,,
bc,1250,1.1087970733642578,0.020279668666841975,1.1161570374345604,,,,,,
bc,1500,0.9634964466094971,0.02061894885179051,0.9736933612124824,,,,,,
bc,1750,0.8104791045188904,0.017660034531104846,0.8236850517573374,,,,,,
bc,2000,0.673225462436676,0.01950924436224031,0.6885594970140702,,,,,,
iql,250,0.6609665751457214,0.017787415051965842,0.6841503892626081,0.00043513032142072916,0.03073572739958763,-0.004274314269423485,0.9916588068008423,1.4933162927627563,0.2528578042984009
iql,500,0.48918652534484863,0.018373921061968328,0.5474096006089515,0.002121521160006523,0.1380321979522705,-0.03455318510532379,0.9221254587173462,2.8142120838165283,0.48099371790885925
iql,750,0.35338735580444336,0.018405813986483294,0.41086746462972173,0.0033664009533822536,0.2666703462600708,-0.03800763189792633,0.9156709313392639,2.0453414916992188,0.7816032767295837
iql,1000,0.2119077444076538,0.01871548955829391,0.27852552326825947,0.006121285725384951,0.2741398811340332,-0.05249360203742981,0.8900048732757568,1.4864431619644165,1.1086444854736328
iql,1250,0.0925528034567833,0.01642221195372538,0.1327938499686482,0.01148389931768179,0.43725213408470154,-0.04264660179615021,0.9845560789108276,7.558876037597656,1.3395498991012573
iql,1500,-0.009040087461471558,0.022772378157721936,0.04624634776469115,0.013089816085994244,0.8266391158103943,-0.03852362930774689,0.9758967757225037,3.81526517868042,1.7649405002593994
iql,1750,-0.17105074226856232,0.021008425536556952,-0.08887233042018318,0.013180466368794441,1.2943742275238037,-0.032491810619831085,0.9817181825637817,7.35166597366333,1.7734324932098389
