run,baseline,status,takeover,domain,metric,paired_n,run_minus_baseline,ci_low,ci_high,ci_method,higher,ties,lower,positive_is_better
script,force_feedback,primary,44,ood,force_budget_exceeded,10,0.4,0.1,0.7,"paired environment-seed bootstrap 95%, identical recorded physical parameters",4,6,0,False
script,force_feedback,primary,44,ood,full_episode_peak_normal_N,10,4.235652256011963,-0.458355153799057,9.102176988124848,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,1,4,False
script,force_feedback,primary,44,ood,intervention_force_budget_exceeded,10,0.4,0.1,0.7,"paired environment-seed bootstrap 95%, identical recorded physical parameters",4,6,0,False
script,force_feedback,primary,44,ood,intervention_peak_normal_N,10,4.235652256011963,0.021004742383956925,8.92483825087547,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,1,4,False
script,force_feedback,primary,44,ood,native_shaped_return,10,0.34689179282696825,-0.4887482340884148,1.0520068703610248,"paired environment-seed bootstrap 95%, identical recorded physical parameters",8,0,2,True
script,force_feedback,primary,44,ood,setup_force_budget_exceeded,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
script,force_feedback,primary,44,ood,setup_peak_normal_N,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
script,force_feedback,primary,44,ood,sustained_10cm_lift_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
script,force_feedback,primary,44,ood,sustained_10cm_lift_within_force_budget,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
script,force_feedback,primary,44,ood,sustained_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
script,force_feedback,primary,44,ood,sustained_success_within_force_budget,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,all,any_native_success,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,all,bilateral_contact_at_takeover,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
