run,status,takeover,domain,metric,kind,count,n,estimate,ci_low,ci_high,ci_method,all_episode_n
force_feedback,primary,44,ood,intervention_peak_normal_N,continuous,,10,7.036124515533447,6.227089626789093,7.813351792097091,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,ood,max_relative_height_m,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,ood,native_shaped_return,continuous,,10,35.82937351563622,35.18755619103974,36.420843937383154,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,ood,native_success_given_setup_within_budget,conditional_binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%; explicitly conditioned, not overall success",10
script,primary,44,all,sustained_native_success,binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%, environment-seed episodes",
script,primary,44,all,sustained_success_within_force_budget,binary,2,20,0.1,0.027866481213768224,0.3010336452284873,"Wilson 95%, environment-seed episodes",
script,primary,44,all,any_native_success,binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%, environment-seed episodes",
script,primary,44,all,final_native_success,binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%, environment-seed episodes",
script,primary,44,all,force_budget_exceeded,binary,13,20,0.65,0.43285427668523624,0.818808175898918,"Wilson 95%, environment-seed episodes",
script,primary,44,all,setup_force_budget_exceeded,binary,0,20,0.0,0.0,0.16112515805281938,"Wilson 95%, environment-seed episodes",
script,primary,44,all,bilateral_contact_at_takeover,binary,0,20,0.0,0.0,0.16112515805281938,"Wilson 95%, environment-seed episodes",
script,primary,44,all,intervention_force_budget_exceeded,binary,13,20,0.65,0.43285427668523624,0.818808175898918,"Wilson 95%, environment-seed episodes",
script,primary,44,all,sustained_10cm_lift_success,binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%, environment-seed episodes",
script,primary,44,all,sustained_10cm_lift_within_force_budget,binary,2,20,0.1,0.027866481213768224,0.3010336452284873,"Wilson 95%, environment-seed episodes",
script,primary,44,all,full_episode_peak_normal_N,continuous,,20,11.341131222248077,8.527446175217628,14.343038543462754,whole-environment-seed bootstrap 95%,
script,primary,44,all,setup_peak_normal_N,continuous,,20,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
script,primary,44,all,intervention_peak_normal_N,continuous,,20,11.340756475925446,8.575326803028583,14.558802384138106,whole-environment-seed bootstrap 95%,
script,primary,44,all,max_relative_height_m,continuous,,20,0.07284987133461981,0.04230616482323967,0.10543142014474141,whole-environment-seed bootstrap 95%,
script,primary,44,all,native_shaped_return,continuous,,20,65.54670448976209,53.5220984614237,77.71398333442968,whole-environment-seed bootstrap 95%,
script,primary,44,all,native_success_given_setup_within_budget,conditional_binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%; explicitly conditioned, not overall success",20
script,primary,44,id,sustained_native_success,binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%, environment-seed episodes",
script,primary,44,id,sustained_success_within_force_budget,binary,2,10,0.2,0.05668215145437519,0.5098375284633583,"Wilson 95%, environment-seed episodes",
script,primary,44,id,any_native_success,binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%, environment-seed episodes",
script,primary,44,id,final_native_success,binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%, environment-seed episodes",
script,primary,44,id,force_budget_exceeded,binary,8,10,0.8,0.49016247153664183,0.9433178485456247,"Wilson 95%, environment-seed episodes",
script,primary,44,id,setup_force_budget_exceeded,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,id,bilateral_contact_at_takeover,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,id,intervention_force_budget_exceeded,binary,8,10,0.8,0.49016247153664183,0.9433178485456247,"Wilson 95%, environment-seed episodes",
script,primary,44,id,sustained_10cm_lift_success,binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%, environment-seed episodes",
script,primary,44,id,sustained_10cm_lift_within_force_budget,binary,2,10,0.2,0.05668215145437519,0.5098375284633583,"Wilson 95%, environment-seed episodes",
script,primary,44,id,full_episode_peak_normal_N,continuous,,10,11.410485672950745,8.421685943007468,14.744310625791549,whole-environment-seed bootstrap 95%,
