method,baseline,domain,metric,run_minus_baseline,ci_low,ci_high,paired_environments,fixed_policies,baseline_fixed_policies,ci_method
visuotactile_margin_height_rl,visuotactile_height_rl,id,native_shaped_return,-52.63339416399547,-59.263649090080236,-45.71220219248967,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_margin_native_rl,id,native_shaped_return,-9.857950297111444,-12.83429946447148,-7.845494094118987,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,script,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,force_feedback,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_bc,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_height_rl,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_margin_native_rl,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,script,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,force_feedback,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_bc,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_height_rl,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_margin_native_rl,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,script,ood,force_budget_exceeded,-0.3666666666666667,-0.6333333333333334,-0.06666666666666668,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,force_feedback,ood,force_budget_exceeded,0.03333333333333332,-0.16666666666666669,0.19999999999999998,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_bc,ood,force_budget_exceeded,-0.5,-0.7000000000000001,-0.2666666666666667,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_height_rl,ood,force_budget_exceeded,-0.5666666666666667,-0.7666666666666667,-0.3666666666666667,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_margin_native_rl,ood,force_budget_exceeded,0.0,-0.1,0.1,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,script,ood,intervention_force_budget_exceeded,-0.3666666666666667,-0.6333333333333334,-0.0666666666666667,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,force_feedback,ood,intervention_force_budget_exceeded,0.03333333333333332,-0.16666666666666669,0.16666666666666666,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_bc,ood,intervention_force_budget_exceeded,-0.3,-0.5333333333333334,-0.06666666666666668,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_height_rl,ood,intervention_force_budget_exceeded,-0.4666666666666667,-0.7333333333333334,-0.2,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_margin_native_rl,ood,intervention_force_budget_exceeded,0.0,-0.1,0.1,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,script,ood,full_episode_peak_normal_N,-5.719942084948221,-11.090358566244443,-1.0869428882996262,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,force_feedback,ood,full_episode_peak_normal_N,-1.484289828936259,-2.822899782856305,-0.28063045322895064,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_bc,ood,full_episode_peak_normal_N,-7.71517546971639,-12.331256150404613,-3.5671449925502237,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_height_rl,ood,full_episode_peak_normal_N,-5.326644984881083,-7.688381630778313,-3.052880059281988,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_margin_native_rl,ood,full_episode_peak_normal_N,0.9369824727376302,0.10271945575873058,1.673432390093803,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,script,ood,native_shaped_return,2.3312412951507135,0.18070534296936958,5.18517134988625,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,force_feedback,ood,native_shaped_return,2.678133087977682,0.7577759497242724,5.416751976865198,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_bc,ood,native_shaped_return,-15.344455258797222,-19.74537510168468,-10.914180160522326,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_height_rl,ood,native_shaped_return,-8.514868580220877,-13.267467576585195,-3.009614773596902,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_height_rl,visuotactile_margin_native_rl,ood,native_shaped_return,-7.573352014131355,-9.339877058803994,-5.083113327189236,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,all,sustained_10cm_lift_within_force_budget,-1.1102230246251566e-17,-0.15000000000000002,0.11666666666666665,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,all,sustained_10cm_lift_within_force_budget,-0.25,-0.3666666666666667,-0.11666666666666667,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,all,sustained_10cm_lift_within_force_budget,-5.551115123125783e-18,-0.08333333333333334,0.06666666666666667,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,all,sustained_10cm_lift_within_force_budget,0.05,0.0,0.1,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,all,sustained_10cm_lift_success,-0.38333333333333336,-0.4333333333333334,-0.35,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,all,sustained_10cm_lift_success,-0.38333333333333336,-0.4333333333333334,-0.33333333333333337,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,all,sustained_10cm_lift_success,-0.01666666666666667,-0.1,0.05,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,all,sustained_10cm_lift_success,0.016666666666666666,-0.03333333333333333,0.06666666666666667,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,all,force_budget_exceeded,-0.55,-0.7499999999999999,-0.3500000000000001,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,all,force_budget_exceeded,-0.1,-0.2666666666666667,0.04999999999999999,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,all,force_budget_exceeded,-0.38333333333333336,-0.5504166666666667,-0.19999999999999998,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,all,force_budget_exceeded,-0.4833333333333334,-0.6499999999999999,-0.31666666666666665,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,all,intervention_force_budget_exceeded,-0.5666666666666667,-0.75,-0.36666666666666675,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,all,intervention_force_budget_exceeded,0.033333333333333326,-0.06666666666666668,0.11666666666666665,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,all,intervention_force_budget_exceeded,-0.3,-0.5166666666666666,-0.1,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,all,intervention_force_budget_exceeded,-0.4833333333333333,-0.65,-0.30000000000000004,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,all,full_episode_peak_normal_N,-7.691003234187763,-10.713607893511654,-4.65141071955363,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,all,full_episode_peak_normal_N,-3.52344668606917,-4.697066592598955,-2.5051052749405307,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,all,full_episode_peak_normal_N,-7.437308229009309,-10.41367153406143,-4.588233537599445,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,all,full_episode_peak_normal_N,-5.692921963334083,-7.01618967048824,-4.323092441931368,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,all,native_shaped_return,-11.167565307525868,-14.806687810479023,-7.822681512891024,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,all,native_shaped_return,-10.692136227147781,-14.27553924540912,-7.5261088879879505,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,all,native_shaped_return,-7.933256299412913,-13.936375806427744,-0.5626023815748836,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,all,native_shaped_return,-17.40747960627631,-22.076618006117503,-12.382319560635002,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,id,sustained_10cm_lift_within_force_budget,0.0,-0.3,0.23333333333333334,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,id,sustained_10cm_lift_within_force_budget,-0.5,-0.7333333333333334,-0.2333333333333334,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,id,sustained_10cm_lift_within_force_budget,-1.1102230246251566e-17,-0.16666666666666669,0.13333333333333333,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,id,sustained_10cm_lift_within_force_budget,0.1,0.0,0.19999999999999998,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,id,sustained_10cm_lift_success,-0.7666666666666667,-0.8666666666666668,-0.6666666666666667,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,id,sustained_10cm_lift_success,-0.7666666666666667,-0.8666666666666668,-0.7000000000000001,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,id,sustained_10cm_lift_success,-0.03333333333333334,-0.2,0.1,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,id,sustained_10cm_lift_success,0.03333333333333333,-0.06666666666666667,0.13333333333333333,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,id,force_budget_exceeded,-0.7333333333333334,-0.9666666666666666,-0.4666666666666667,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,id,force_budget_exceeded,-0.23333333333333334,-0.5333333333333334,0.03333333333333332,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,id,force_budget_exceeded,-0.2666666666666667,-0.5333333333333334,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,id,force_budget_exceeded,-0.5,-0.7333333333333333,-0.26666666666666666,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,id,intervention_force_budget_exceeded,-0.7666666666666667,-0.9666666666666668,-0.5,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,id,intervention_force_budget_exceeded,0.03333333333333333,0.0,0.1,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,id,intervention_force_budget_exceeded,-0.3,-0.6,-0.03333333333333333,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,id,intervention_force_budget_exceeded,-0.5333333333333333,-0.7666666666666667,-0.2666666666666667,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,id,full_episode_peak_normal_N,-8.72508191068967,-11.817217308680217,-5.807351253678402,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,id,full_episode_peak_normal_N,-4.625621070464453,-5.932127396265666,-3.3513458389540522,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,id,full_episode_peak_normal_N,-6.2224585155646,-9.973226843973,-2.7013232234617077,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,id,full_episode_peak_normal_N,-5.922730181614558,-7.145295587182045,-4.502893823434912,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,id,native_shaped_return,-32.2397239243338,-39.18643561921148,-25.807593268173576,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,id,native_shaped_return,-31.6357575564046,-38.403830063455125,-25.068684074902585,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,id,native_shaped_return,-8.095409354159958,-19.6684529238843,7.120310799037983,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,id,native_shaped_return,-34.54356167134406,-43.10291150264797,-25.963906752712614,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,ood,force_budget_exceeded,-0.3666666666666667,-0.6341666666666667,-0.1,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,ood,force_budget_exceeded,0.03333333333333332,-0.16666666666666669,0.16666666666666666,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,ood,force_budget_exceeded,-0.5,-0.7333333333333334,-0.26666666666666666,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,ood,force_budget_exceeded,-0.4666666666666667,-0.7,-0.26583333333333786,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,ood,intervention_force_budget_exceeded,-0.3666666666666667,-0.6333333333333334,-0.10000000000000002,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,ood,intervention_force_budget_exceeded,0.03333333333333332,-0.16666666666666669,0.19999999999999998,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,ood,intervention_force_budget_exceeded,-0.3,-0.6,-0.03333333333333334,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,ood,intervention_force_budget_exceeded,-0.4333333333333334,-0.6666666666666667,-0.2,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,ood,full_episode_peak_normal_N,-6.656924557685852,-12.253227416078248,-1.656062541802732,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,ood,full_episode_peak_normal_N,-2.421272301673889,-4.058684893846513,-0.8468823885917675,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,ood,full_episode_peak_normal_N,-8.652157942454021,-13.797508209149042,-4.280964658061668,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,ood,full_episode_peak_normal_N,-5.463113745053609,-7.671371398568152,-3.289101951519648,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,script,ood,native_shaped_return,9.904593309282067,8.37691712729357,11.76544924377432,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,force_feedback,ood,native_shaped_return,10.251485102109037,8.904404729684664,11.616984402240176,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_bc,ood,native_shaped_return,-7.771103244665868,-11.876772443635035,-2.802648443835802,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_margin_native_rl,visuotactile_native_rl,ood,native_shaped_return,-0.27139754120856596,-5.252845085653326,3.859151465825571,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,all,sustained_10cm_lift_within_force_budget,-0.05,-0.2166666666666667,0.08333333333333333,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,all,sustained_10cm_lift_within_force_budget,-0.3,-0.4166666666666667,-0.16666666666666669,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,all,sustained_10cm_lift_within_force_budget,-0.05,-0.11666666666666667,0.0,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,all,sustained_10cm_lift_success,-0.4,-0.45,-0.35,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,all,sustained_10cm_lift_success,-0.4,-0.45,-0.35000000000000003,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,all,sustained_10cm_lift_success,-0.03333333333333334,-0.11666666666666667,0.03333333333333333,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,all,force_budget_exceeded,-0.06666666666666668,-0.20000000000000004,0.08333333333333333,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,all,force_budget_exceeded,0.38333333333333336,0.2,0.5666666666666667,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,all,force_budget_exceeded,0.1,-0.05,0.2666666666666667,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,all,intervention_force_budget_exceeded,-0.08333333333333334,-0.2166666666666667,0.06666666666666665,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,all,intervention_force_budget_exceeded,0.5166666666666666,0.31666666666666665,0.7166666666666666,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,all,intervention_force_budget_exceeded,0.1833333333333333,0.03333333333333334,0.35,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,all,full_episode_peak_normal_N,-1.9980812708536781,-4.07156647503376,0.043101904988288246,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,all,full_episode_peak_normal_N,2.169475277264913,1.51839752693971,2.877932283878326,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,all,full_episode_peak_normal_N,-1.744386265675227,-3.994283636162678,0.3082685045401249,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,all,native_shaped_return,6.239914298750445,1.1393641986865986,11.077449656801223,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,all,native_shaped_return,6.715343379128532,1.5795949881370759,11.617906588955513,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,all,native_shaped_return,9.4742233068634,0.37069982721828443,18.450912342248454,20,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,id,sustained_10cm_lift_within_force_budget,-0.1,-0.4,0.16666666666666666,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,id,sustained_10cm_lift_within_force_budget,-0.6,-0.8333333333333334,-0.33333333333333337,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,id,sustained_10cm_lift_within_force_budget,-0.1,-0.23333333333333334,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,id,sustained_10cm_lift_success,-0.8,-0.9,-0.7000000000000001,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,id,sustained_10cm_lift_success,-0.8,-0.9,-0.7000000000000001,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,id,sustained_10cm_lift_success,-0.06666666666666668,-0.23333333333333334,0.06666666666666667,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,id,force_budget_exceeded,-0.23333333333333334,-0.4666666666666667,-0.06666666666666668,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,id,force_budget_exceeded,0.26666666666666666,0.06666666666666667,0.5,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,id,force_budget_exceeded,0.2333333333333333,0.0,0.5,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,id,intervention_force_budget_exceeded,-0.23333333333333334,-0.4666666666666667,-0.03333333333333334,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,id,intervention_force_budget_exceeded,0.5666666666666667,0.3,0.8333333333333333,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,id,intervention_force_budget_exceeded,0.2333333333333333,0.0,0.5,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,id,full_episode_peak_normal_N,-2.802351729075114,-4.786776266098022,-1.0802449905872349,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,id,full_episode_peak_normal_N,1.2971091111501056,0.7788967017332712,1.8495618530114493,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,id,full_episode_peak_normal_N,-0.2997283339500429,-3.3772169072429334,2.785388330022493,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,id,native_shaped_return,2.3038377470102547,-7.6926898198757625,11.398766330772544,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,id,native_shaped_return,2.9078041149394607,-6.827287604433906,12.079390409867418,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,id,native_shaped_return,26.448152317184103,8.967306051861298,44.17666948416195,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,ood,force_budget_exceeded,0.1,-0.06666666666666668,0.3333333333333333,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,ood,force_budget_exceeded,0.5,0.2,0.7666666666666666,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,ood,force_budget_exceeded,-0.03333333333333332,-0.2333333333333333,0.16666666666666669,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,ood,intervention_force_budget_exceeded,0.06666666666666667,-0.1,0.3,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,ood,intervention_force_budget_exceeded,0.4666666666666666,0.2,0.7666666666666666,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,ood,intervention_force_budget_exceeded,0.13333333333333333,0.0,0.33333333333333337,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,ood,full_episode_peak_normal_N,-1.1938108126322429,-4.97824874162674,2.5013932077089946,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,ood,full_episode_peak_normal_N,3.0418414433797203,1.7933609354496005,4.331869985659916,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,ood,full_episode_peak_normal_N,-3.189044197400411,-6.391965135534605,-0.3400514956315391,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,script,ood,native_shaped_return,10.175990850490635,6.955527747327035,14.072486620259198,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,force_feedback,ood,native_shaped_return,10.522882643317601,7.479832904372299,14.15702591958012,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_native_rl,visuotactile_bc,ood,native_shaped_return,-7.499705703457302,-13.49944454876796,-1.639845529818336,10,3,3,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,all,sustained_10cm_lift_within_force_budget,-1.1102230246251566e-17,-0.16666666666666669,0.15,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,all,sustained_10cm_lift_within_force_budget,-0.25,-0.38333333333333336,-0.11666666666666667,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,all,sustained_10cm_lift_success,-0.3666666666666667,-0.45,-0.2666666666666667,20,3,1,stratified paired environment bootstrap of fixed-policy averages
