method,domain,metric,estimate,ci_low,ci_high,environment_episodes,fixed_model_seeds,training_seed_sd,valid_bootstrap_resamples,per_model_estimates
visuotactile_persistence,test_geometry_ood,height_mae_m_h4,0.007615596068218884,0.006055137560229923,0.009142957200155823,30,3,0.000497657444238843,2000,"[0.007945604067483347, 0.00785800337442197, 0.007043180762751338]"
visuotactile_persistence,test_geometry_ood,height_mae_m_h5,0.008622571919587681,0.0069044843554077456,0.010317193669821048,30,3,0.0005081575669976365,2000,"[0.008980243644586557, 0.008846572643993163, 0.008040899470183325]"
visuotactile_persistence,test_geometry_ood,interval_peak_mae_N,1.1951542303518012,0.7433410134409313,1.7050647111317623,30,3,0.24298832573291052,2000,"[0.9652385469675064, 1.4493866581784354, 1.170837485909462]"
visuotactile_persistence,test_geometry_ood,interval_peak_mae_N_h1,1.0935605835693853,0.6599767558072452,1.5878562807672552,30,3,0.24397648667463315,2000,"[0.8625392823086845, 1.3487007254362107, 1.069441742963261]"
visuotactile_persistence,test_geometry_ood,interval_peak_mae_N_h2,1.1403425156849403,0.7001315237344414,1.637091607593276,30,3,0.24466865610768854,2000,"[0.9095525323682361, 1.3968570984072155, 1.114617916279369]"
visuotactile_persistence,test_geometry_ood,interval_peak_mae_N_h3,1.2009672969579697,0.7491739265212307,1.715886894759756,30,3,0.24410362718770817,2000,"[0.9704496687650681, 1.456699589424663, 1.1757526326841778]"
visuotactile_persistence,test_geometry_ood,interval_peak_mae_N_h4,1.2415225760583526,0.7892047484837197,1.758456289672189,30,3,0.24185466867763977,2000,"[1.0126846288310156, 1.4945726291338604, 1.2173104702101814]"
visuotactile_persistence,test_geometry_ood,interval_peak_mae_N_h5,1.2993781794883585,0.8328581408052533,1.8362055111317719,30,3,0.24034640873499347,2000,"[1.0709666225645278, 1.5501032484902275, 1.2770646674103208]"
visuotactile_persistence,test_id,contact_forecast_fraction,0.4688888888888889,0.3591111111111111,0.5722277777777777,30,3,0.0,2000,"[0.4688888888888889, 0.4688888888888889, 0.4688888888888889]"
visuotactile_persistence,test_id,contact_phase_endpoint_force_mae_N,0.22711498944182976,0.17263931439704608,0.2931356784041681,30,3,3.3993498887762956e-17,2000,"[0.22711498944182978, 0.22711498944182978, 0.22711498944182978]"
visuotactile_persistence,test_id,endpoint_force_mae_N,0.10649169504939131,0.07147515026921303,0.14493339748738282,30,3,1.6996749443881478e-17,2000,"[0.1064916950493913, 0.1064916950493913, 0.1064916950493913]"
visuotactile_persistence,test_id,endpoint_force_mae_N_h1,0.05235146603124493,0.027912100422804037,0.08408403718098563,30,3,8.498374721940739e-18,2000,"[0.05235146603124492, 0.05235146603124492, 0.05235146603124492]"
visuotactile_persistence,test_id,endpoint_force_mae_N_h2,0.07530575405996016,0.0469848518488256,0.10859369816366339,30,3,0.0,2000,"[0.07530575405996016, 0.07530575405996016, 0.07530575405996016]"
visuotactile_persistence,test_id,endpoint_force_mae_N_h3,0.1021157442675731,0.068504472626011,0.1388866692516948,30,3,0.0,2000,"[0.1021157442675731, 0.1021157442675731, 0.1021157442675731]"
visuotactile_persistence,test_id,endpoint_force_mae_N_h4,0.14018769327999542,0.09555644011194386,0.18941499346804677,30,3,0.0,2000,"[0.14018769327999542, 0.14018769327999542, 0.14018769327999542]"
visuotactile_persistence,test_id,endpoint_force_mae_N_h5,0.1624978176081829,0.11310499916109688,0.21556040885956967,30,3,0.0,2000,"[0.1624978176081829, 0.1624978176081829, 0.1624978176081829]"
visuotactile_persistence,test_id,height_mae_m,0.004211975687917503,0.0034224614827663806,0.004896213135712,30,3,0.000265142054238442,2000,"[0.004090718506080318, 0.00451606440044836, 0.0040291441572238304]"
visuotactile_persistence,test_id,height_mae_m_h1,0.002269186881765361,0.0019516960895421946,0.0025539535071595174,30,3,0.00022702536570098856,2000,"[0.002134579997736081, 0.002531301146761204, 0.0021416795007987983]"
visuotactile_persistence,test_id,height_mae_m_h2,0.003136209244104167,0.0026042781076592763,0.0035976707412152154,30,3,0.00025357237061677737,2000,"[0.003044959476481179, 0.0034227782232402306, 0.002940890032591091]"
visuotactile_persistence,test_id,height_mae_m_h3,0.004130173189817773,0.0033655516620743177,0.004796604070542444,30,3,0.00027176391331040886,2000,"[0.004018913497339883, 0.004439912432183822, 0.003931693639929614]"
visuotactile_persistence,test_id,height_mae_m_h4,0.005192184809719846,0.004161700972725158,0.006089764031559752,30,3,0.0002882097276589446,2000,"[0.005056935536542571, 0.005523144921882906, 0.004996473970734061]"
visuotactile_persistence,test_id,height_mae_m_h5,0.006332124314180368,0.005020093500132605,0.007471918467226109,30,3,0.00028844449297814784,2000,"[0.006198204022301879, 0.00666318527817364, 0.006134983642065587]"
visuotactile_persistence,test_id,interval_peak_mae_N,0.4439973138350028,0.33358665800425746,0.576566162574291,30,3,0.017112666343020926,2000,"[0.4272515042093065, 0.44328579547670155, 0.46145464181900026]"
visuotactile_persistence,test_id,interval_peak_mae_N_h1,0.3376417944607912,0.2520766174936736,0.4508791553609901,30,3,0.019126858428773055,2000,"[0.3195564067363739, 0.33570606509844464, 0.35766291154755486]"
visuotactile_persistence,test_id,interval_peak_mae_N_h2,0.3833562745429851,0.2866469533962232,0.5066420993473791,30,3,0.01775462454828897,2000,"[0.3661961844232347, 0.38222163107660084, 0.40165100812911986]"
visuotactile_persistence,test_id,interval_peak_mae_N_h3,0.4225776020685832,0.3152402928769588,0.5463160890958925,30,3,0.01636266193446012,2000,"[0.4063340127468109, 0.4223420011997223, 0.4390567922592163]"
visuotactile_persistence,test_id,interval_peak_mae_N_h4,0.5065067593256632,0.3805412165632954,0.6522992571084587,30,3,0.016414858155367015,2000,"[0.4901559139622582, 0.5063794740041097, 0.5229848900106218]"
visuotactile_persistence,test_id,interval_peak_mae_N_h5,0.5699041387769911,0.4297419765977948,0.7311038791956723,30,3,0.015951665399120057,2000,"[0.5540150031778548, 0.5697798060046302, 0.5859176071484884]"
visuotactile_persistence,test_physics_ood,contact_forecast_fraction,0.5797777777777777,0.49844444444444447,0.641561111111111,30,3,0.0,2000,"[0.5797777777777777, 0.5797777777777777, 0.5797777777777777]"
visuotactile_persistence,test_physics_ood,contact_phase_endpoint_force_mae_N,0.22867506113349242,0.19894167363021803,0.26055170500830094,30,3,0.0,2000,"[0.22867506113349242, 0.22867506113349242, 0.22867506113349242]"
visuotactile_persistence,test_physics_ood,endpoint_force_mae_N,0.13258071877717373,0.10747734094913824,0.15656405710322024,30,3,0.0,2000,"[0.13258071877717373, 0.13258071877717373, 0.13258071877717373]"
visuotactile_persistence,test_physics_ood,endpoint_force_mae_N_h1,0.05689097172035232,0.03982872042863864,0.0772102802425307,30,3,0.0,2000,"[0.05689097172035232, 0.05689097172035232, 0.05689097172035232]"
visuotactile_persistence,test_physics_ood,endpoint_force_mae_N_h2,0.09705146434634958,0.07337382217320663,0.12134015638776247,30,3,0.0,2000,"[0.09705146434634958, 0.09705146434634958, 0.09705146434634958]"
visuotactile_persistence,test_physics_ood,endpoint_force_mae_N_h3,0.14141431357613463,0.1135427703179238,0.16794021416248436,30,3,0.0,2000,"[0.14141431357613463, 0.14141431357613463, 0.14141431357613463]"
visuotactile_persistence,test_physics_ood,endpoint_force_mae_N_h4,0.169870519936877,0.13864411868535642,0.1972931181470039,30,3,3.3993498887762956e-17,2000,"[0.16987051993687702, 0.16987051993687702, 0.16987051993687702]"
visuotactile_persistence,test_physics_ood,endpoint_force_mae_N_h5,0.1976763243061551,0.163004567450598,0.2289897326850084,30,3,3.3993498887762956e-17,2000,"[0.19767632430615506, 0.19767632430615506, 0.19767632430615506]"
visuotactile_persistence,test_physics_ood,height_mae_m,0.005679145959351983,0.004961617686908842,0.006258015037030404,30,3,0.0002775503781401273,2000,"[0.005421388472016487, 0.0059729641485674724, 0.005643085257471992]"
visuotactile_persistence,test_physics_ood,height_mae_m_h1,0.0032226976459733794,0.0028011525865319223,0.003626008553327766,30,3,0.0002057417348485391,2000,"[0.0030007886972614668, 0.003407116229387207, 0.0032601880112714653]"
visuotactile_persistence,test_physics_ood,height_mae_m_h2,0.004352088411051901,0.003796059371755325,0.004831525770859487,30,3,0.0002677916412761541,2000,"[0.004107649686209495, 0.004638318887381401, 0.004310296659564806]"
visuotactile_persistence,test_physics_ood,height_mae_m_h3,0.005605119335892528,0.004901342385158758,0.00618694253366825,30,3,0.00028708853908040473,2000,"[0.005349006489527205, 0.005915451612430236, 0.005550899905720144]"
visuotactile_persistence,test_physics_ood,height_mae_m_h4,0.006914002955217492,0.006025472962484652,0.007598949491254273,30,3,0.0003076808533858421,2000,"[0.00664000906603178, 0.00724686469771162, 0.006855135101909077]"
visuotactile_persistence,test_physics_ood,height_mae_m_h5,0.008301821448624616,0.0072367744320411785,0.009111505748830732,30,3,0.000328342750255412,2000,"[0.008009488421052487, 0.008657069315926896, 0.008238906608894467]"
visuotactile_persistence,test_physics_ood,interval_peak_mae_N,0.7883947471071173,0.6023207165137485,0.9876618137538433,30,3,0.11953078096870015,2000,"[0.8519307970205943, 0.8627398003737132, 0.6505136439270444]"
visuotactile_persistence,test_physics_ood,interval_peak_mae_N_h1,0.6498500175387771,0.47648509827697716,0.8385353286078683,30,3,0.11955666043541652,2000,"[0.7158374136024052, 0.721870807674196, 0.5118418313397302]"
visuotactile_persistence,test_physics_ood,interval_peak_mae_N_h2,0.7120156648865453,0.5374316761835857,0.9043280957727522,30,3,0.1197901175469529,2000,"[0.7768173424402872, 0.7854459614223904, 0.5737836907969581]"
visuotactile_persistence,test_physics_ood,interval_peak_mae_N_h3,0.7936991928241871,0.6057267059816254,0.9910972685471727,30,3,0.11980402435206437,2000,"[0.8566315029727088, 0.8689225288232167, 0.6555435466766357]"
visuotactile_persistence,test_physics_ood,interval_peak_mae_N_h4,0.860332738381845,0.6685990064629802,1.0668075895265297,30,3,0.11965489867475838,2000,"[0.9228315309683481, 0.9357966049512227, 0.722370079225964]"
visuotactile_persistence,test_physics_ood,interval_peak_mae_N_h5,0.9260761219042318,0.7177134958163456,1.1441346880142338,30,3,0.11889622724018921,2000,"[0.987536195119222, 1.00166309899754, 0.7890290715959337]"
visuotactile_shuffled_touch,test_combined_ood,contact_forecast_fraction,0.3397777777777778,0.23154999999999998,0.44889444444444443,30,3,0.0,2000,"[0.3397777777777778, 0.3397777777777778, 0.3397777777777778]"
visuotactile_shuffled_touch,test_combined_ood,contact_phase_endpoint_force_mae_N,2.7967243521030647,1.969811940574004,3.739966564067498,30,3,0.031029925883523306,2000,"[2.790343077780534, 2.769381142407892, 2.830448836120768]"
visuotactile_shuffled_touch,test_combined_ood,endpoint_force_mae_N,1.406145467288966,0.9847040052856649,1.8463796659558966,30,3,0.01922452824133973,2000,"[1.4045157104809596, 1.3877876983624065, 1.426132993023532]"
visuotactile_shuffled_touch,test_combined_ood,endpoint_force_mae_N_h1,1.4073325451771026,0.9832360977041923,1.8430338138419542,30,3,0.017472657595384373,2000,"[1.4096246611017353, 1.388826953324541, 1.4235460211050317]"
visuotactile_shuffled_touch,test_combined_ood,endpoint_force_mae_N_h2,1.3910179801109062,0.967620165807619,1.8296506695272885,30,3,0.01966686381203472,2000,"[1.388978284923446, 1.3724504525650776, 1.4116252028441953]"
visuotactile_shuffled_touch,test_combined_ood,endpoint_force_mae_N_h3,1.3989763228506507,0.9792201460071616,1.8400692575708504,30,3,0.019291956531796897,2000,"[1.3954221209390434, 1.3817085997483702, 1.4197982478645388]"
visuotactile_shuffled_touch,test_combined_ood,endpoint_force_mae_N_h4,1.4083470911232547,0.9859205436444408,1.8557789123802455,30,3,0.020267021747267876,2000,"[1.4066655516639972, 1.3889732253308305, 1.4294024963749365]"
visuotactile_shuffled_touch,test_combined_ood,endpoint_force_mae_N_h5,1.4250533971829153,1.0012828041622932,1.873781133290426,30,3,0.019847105083300353,2000,"[1.421887933776576, 1.4069792608432128, 1.4462929969289582]"
visuotactile_shuffled_touch,test_combined_ood,height_mae_m,0.02227868066105886,0.014125267441343589,0.03029439763332561,30,3,0.0012346141690470654,2000,"[0.021494924605723807, 0.023701852526924794, 0.02163926485052798]"
visuotactile_shuffled_touch,test_combined_ood,height_mae_m_h1,0.021994446467948296,0.013978712001166396,0.02982850978995561,30,3,0.0005295357705846072,2000,"[0.02149923987350323, 0.022552671647758364, 0.021931427882583295]"
visuotactile_shuffled_touch,test_combined_ood,height_mae_m_h2,0.022171384461258575,0.014037322717069065,0.030113661401931526,30,3,0.000988788015769179,2000,"[0.021517820269897736, 0.023308932938800556, 0.021687400175077427]"
visuotactile_shuffled_touch,test_combined_ood,height_mae_m_h3,0.02230100430246913,0.014103574089820606,0.030365687463040053,30,3,0.0013229915417354934,2000,"[0.021484477531468857, 0.02382742225853791, 0.02159111311740061]"
visuotactile_shuffled_touch,test_combined_ood,height_mae_m_h4,0.022403986236679847,0.014184566117484119,0.030517596866315146,30,3,0.001577696704506019,2000,"[0.021488799852070063, 0.02422574668503431, 0.021497412172935177]"
visuotactile_shuffled_touch,test_combined_ood,height_mae_m_h5,0.022522581836938452,0.01433197252137513,0.030638129819743846,30,3,0.0017943258573232155,2000,"[0.02148428550167915, 0.02459448910449282, 0.021488970904643388]"
visuotactile_shuffled_touch,test_combined_ood,interval_peak_mae_N,3.375345650452155,2.307858131902748,4.487191454170368,30,3,0.058140856530517517,2000,"[3.3821228800349767, 3.314113184928894, 3.4298008863925933]"
visuotactile_shuffled_touch,test_combined_ood,interval_peak_mae_N_h1,3.361977838012907,2.2976472178344376,4.459537667851757,30,3,0.03596882745680649,2000,"[3.3732521911462148, 3.3217224109172823, 3.390958911975225]"
visuotactile_shuffled_touch,test_combined_ood,interval_peak_mae_N_h2,3.3269371577103932,2.2726327325160858,4.430077030818771,30,3,0.05453175907197433,2000,"[3.3295390519830916, 3.2711510258250764, 3.3801213953230116]"
visuotactile_shuffled_touch,test_combined_ood,interval_peak_mae_N_h3,3.355636791653103,2.2887155450273444,4.465010436144141,30,3,0.06228597988708102,2000,"[3.360076848003599, 3.2912495879332226, 3.415583939022488]"
visuotactile_shuffled_touch,test_combined_ood,interval_peak_mae_N_h4,3.3975077533280404,2.3149854986325455,4.5147792460399625,30,3,0.06703699081268048,2000,"[3.404450102382236, 3.327269738382763, 3.460803419219123]"
visuotactile_shuffled_touch,test_combined_ood,interval_peak_mae_N_h5,3.4346687115563284,2.349868666280199,4.5572143650043895,30,3,0.0715728597260546,2000,"[3.443296206659741, 3.3591731615861256, 3.5015367664231194]"
visuotactile_shuffled_touch,test_geometry_ood,contact_forecast_fraction,0.4928888888888889,0.3915388888888888,0.5822277777777777,30,3,0.0,2000,"[0.4928888888888889, 0.4928888888888889, 0.4928888888888889]"
visuotactile_shuffled_touch,test_geometry_ood,contact_phase_endpoint_force_mae_N,2.8183274422453475,2.4601518451090763,3.1981655083331293,30,3,0.016948346455403832,2000,"[2.8214026610421805, 2.8000520396953203, 2.8335276259985416]"
visuotactile_shuffled_touch,test_geometry_ood,endpoint_force_mae_N,1.7581887310809048,1.4880105669379506,2.033022839049278,30,3,0.06464346834971489,2000,"[1.8045127176104427, 1.6843380388360971, 1.7857154367961747]"
visuotactile_shuffled_touch,test_geometry_ood,endpoint_force_mae_N_h1,1.7352516910674647,1.462887486037612,2.0034836664344033,30,3,0.059851159367736294,2000,"[1.7877684528642783, 1.6700876091029582, 1.7478990112351582]"
visuotactile_shuffled_touch,test_geometry_ood,endpoint_force_mae_N_h2,1.743374670166508,1.4769781181411967,2.012147449970765,30,3,0.06576059289277694,2000,"[1.7908679025443013, 1.6683177213306557, 1.770938386624567]"
visuotactile_shuffled_touch,test_geometry_ood,endpoint_force_mae_N_h3,1.7585168450048918,1.4919172877142957,2.031527606089043,30,3,0.06699203590436661,2000,"[1.8048960629614346, 1.6817113896664577, 1.7889430823867831]"
visuotactile_shuffled_touch,test_geometry_ood,endpoint_force_mae_N_h4,1.7682732708780504,1.497269508375453,2.042439853686919,30,3,0.06488184696798997,2000,"[1.8116576568881175, 1.693684949906267, 1.799477205839767]"
visuotactile_shuffled_touch,test_geometry_ood,endpoint_force_mae_N_h5,1.7855271782876097,1.5124596618214998,2.062016225969758,30,3,0.06730515012622143,2000,"[1.8273735127940827, 1.707888524174147, 1.8213194978945992]"
visuotactile_shuffled_touch,test_geometry_ood,height_mae_m,0.020714244696279315,0.01430489715051218,0.027944797306494615,30,3,0.001162157672958803,2000,"[0.01973597140748623, 0.021998897830852203, 0.020407864850499512]"
visuotactile_shuffled_touch,test_geometry_ood,height_mae_m_h1,0.020107186199931206,0.013895518426936718,0.0270096911242209,30,3,0.0004932377197955118,2000,"[0.019618638791531945, 0.020604984105221876, 0.02009793570303979]"
visuotactile_shuffled_touch,test_geometry_ood,height_mae_m_h2,0.020464080496523013,0.01405758571419574,0.027645549569035345,30,3,0.0009333355281285841,2000,"[0.019692127096544332, 0.02150134911974116, 0.020198765273283546]"
visuotactile_shuffled_touch,test_geometry_ood,height_mae_m_h3,0.020761524403949603,0.01424229150113765,0.028105579515544644,30,3,0.0012939954291958052,2000,"[0.019691947207514507, 0.022199876855156616, 0.02039274914917769]"
visuotactile_shuffled_touch,test_geometry_ood,height_mae_m_h4,0.02098370359779909,0.014408258064711577,0.028418192383899653,30,3,0.0014878806088218384,2000,"[0.019776170419677833, 0.022645858784639535, 0.0205290815890799]"
visuotactile_shuffled_touch,test_geometry_ood,height_mae_m_h5,0.021254728783193667,0.014685262545178745,0.028714604565548342,30,3,0.0016150533881982,2000,"[0.01990097352216253, 0.023042420289501833, 0.020820792537916633]"
visuotactile_shuffled_touch,test_geometry_ood,interval_peak_mae_N,4.036122753160972,3.250300201669667,4.807174941988124,30,3,0.17387130141484683,2000,"[4.161739311549399, 3.837680445604854, 4.108948502328661]"
visuotactile_shuffled_touch,test_geometry_ood,interval_peak_mae_N_h1,3.9477259301035494,3.1573836427099176,4.687141655743673,30,3,0.15604505231367893,2000,"[4.086449793444739, 3.778780738512675, 3.9779472583532334]"
visuotactile_shuffled_touch,test_geometry_ood,interval_peak_mae_N_h2,3.985614304586693,3.2111574953617876,4.743727831493925,30,3,0.16844476841429623,2000,"[4.108574204047521, 3.793618887000614, 4.054649822711944]"
visuotactile_shuffled_touch,test_geometry_ood,interval_peak_mae_N_h3,4.032759465685597,3.248540738856351,4.81441536792892,30,3,0.17722866384527428,2000,"[4.155827841493818, 3.8296250290340845, 4.112825526528888]"
visuotactile_shuffled_touch,test_geometry_ood,interval_peak_mae_N_h4,4.082302661780958,3.2846822316922526,4.870192138904774,30,3,0.18087446108865704,2000,"[4.205366189214918, 3.87463022324774, 4.166911572880215]"
visuotactile_shuffled_touch,test_geometry_ood,interval_peak_mae_N_h5,4.132211403648059,3.335301555731782,4.927900992481245,30,3,0.19119101012637055,2000,"[4.252478529545996, 3.9117473502291573, 4.232408331169022]"
visuotactile_shuffled_touch,test_id,contact_forecast_fraction,0.4688888888888889,0.3591111111111111,0.5722277777777777,30,3,0.0,2000,"[0.4688888888888889, 0.4688888888888889, 0.4688888888888889]"
visuotactile_shuffled_touch,test_id,contact_phase_endpoint_force_mae_N,2.7947033576593867,2.2245871211947814,3.383184864253292,30,3,0.03594672957531689,2000,"[2.755524501118733, 2.802421380482753, 2.826164191376674]"
visuotactile_shuffled_touch,test_id,endpoint_force_mae_N,1.9340742338375463,1.5954567865603189,2.289269508886715,30,3,0.02491375226602748,2000,"[1.9196808417489217, 1.9196997048329578, 1.9628421549307595]"
visuotactile_shuffled_touch,test_id,endpoint_force_mae_N_h1,1.9442440353789838,1.5999936727353052,2.3027094797750443,30,3,0.02623551810863668,2000,"[1.9350858709502414, 1.9238151502898997, 1.9738310848968104]"
visuotactile_shuffled_touch,test_id,endpoint_force_mae_N_h2,1.9220738726622788,1.5802806898654655,2.278980956977421,30,3,0.026233597050984613,2000,"[1.9108894165912729, 1.9032861382074446, 1.9520460631881185]"
visuotactile_shuffled_touch,test_id,endpoint_force_mae_N_h3,1.9261398910832834,1.587836794557189,2.286061396180363,30,3,0.0258187741720846,2000,"[1.9099533678156635, 1.912551214424376, 1.9559150910098106]"
visuotactile_shuffled_touch,test_id,endpoint_force_mae_N_h4,1.936850351729692,1.5987490119566372,2.2951335539744435,30,3,0.024720911985005787,2000,"[1.9196955259202946, 1.9256690335780364, 1.9651864956907446]"
visuotactile_shuffled_touch,test_id,endpoint_force_mae_N_h5,1.9410630183334945,1.604039453558182,2.2971541913479645,30,3,0.02325161201737541,2000,"[1.9227800274671365, 1.9331769876650327, 1.9672320398683143]"
visuotactile_shuffled_touch,test_id,height_mae_m,0.02774257549542623,0.01902131895694889,0.03652292713970867,30,3,0.0005141146095968441,2000,"[0.027495988827483313, 0.028333533338630028, 0.027398204320165355]"
visuotactile_shuffled_touch,test_id,height_mae_m_h1,0.026977380045325305,0.01831977468407961,0.03569220707308139,30,3,0.00033194384307365203,2000,"[0.0269012297616185, 0.027340782046926002, 0.026690128327431416]"
visuotactile_shuffled_touch,test_id,height_mae_m_h2,0.02738543300638277,0.018634062435283677,0.036174614604981566,30,3,0.0005112217800832914,2000,"[0.027228666896698995, 0.027956681152880063, 0.026970950969569255]"
visuotactile_shuffled_touch,test_id,height_mae_m_h3,0.027746775537530927,0.0190257487276804,0.03654296118840338,30,3,0.0005594496947308312,2000,"[0.027478747054054918, 0.028389812873016732, 0.027371766685521128]"
visuotactile_shuffled_touch,test_id,height_mae_m_h4,0.028114954647953036,0.0194204957894318,0.03690899623202643,30,3,0.0005779675802194483,2000,"[0.027783566114182274, 0.02878232884621765, 0.027778968983459183]"
visuotactile_shuffled_touch,test_id,height_mae_m_h5,0.028488334239939128,0.019804541383994987,0.03727422348994178,30,3,0.0006163413632749592,2000,"[0.028087734310861884, 0.029198061774109697, 0.028179206634845792]"
visuotactile_shuffled_touch,test_id,interval_peak_mae_N,5.21998729607794,4.208489667590901,6.279409379812522,30,3,0.07486694873976872,2000,"[5.181114276753531, 5.1725528382725185, 5.30629477320777]"
visuotactile_shuffled_touch,test_id,interval_peak_mae_N_h1,5.225990902715259,4.199022704482078,6.324362231070242,30,3,0.07589000105321332,2000,"[5.194711427688599, 5.170739963187112, 5.312521317270067]"
visuotactile_shuffled_touch,test_id,interval_peak_mae_N_h2,5.177520939155862,4.165588940155726,6.249156348126906,30,3,0.08090034043025456,2000,"[5.141633615626229, 5.120772298177084, 5.2701569036642715]"
visuotactile_shuffled_touch,test_id,interval_peak_mae_N_h3,5.207880819329509,4.200377238590408,6.278985722364099,30,3,0.07725748556432024,2000,"[5.166095325019625, 5.160515245199203, 5.297031887769699]"
visuotactile_shuffled_touch,test_id,interval_peak_mae_N_h4,5.233037587536706,4.220296171554812,6.304567432113267,30,3,0.07542963981518937,2000,"[5.189471352630191, 5.189505178928375, 5.320136231051551]"
visuotactile_shuffled_touch,test_id,interval_peak_mae_N_h5,5.255506231652365,4.240456830980601,6.323926899193613,30,3,0.06603159716434162,2000,"[5.213659662803014, 5.221231505870819, 5.331627526283264]"
visuotactile_shuffled_touch,test_physics_ood,contact_forecast_fraction,0.5797777777777777,0.49844444444444447,0.641561111111111,30,3,0.0,2000,"[0.5797777777777777, 0.5797777777777777, 0.5797777777777777]"
visuotactile_shuffled_touch,test_physics_ood,contact_phase_endpoint_force_mae_N,2.737047096872999,2.2437841757002586,3.2417382470795353,30,3,0.03933082405515668,2000,"[2.695477341607956, 2.7419927729391214, 2.7736711760719195]"
visuotactile_shuffled_touch,test_physics_ood,endpoint_force_mae_N,1.8130288711047708,1.4720489716055762,2.1532444785351306,30,3,0.03153710100617369,2000,"[1.790949780992715, 1.7989890606120331, 1.8491477717095641]"
visuotactile_shuffled_touch,test_physics_ood,endpoint_force_mae_N_h1,1.7975623546729877,1.4623324034836755,2.1296642675040545,30,3,0.024292091011355668,2000,"[1.7776195088737747, 1.790451100329972, 1.8246164548152162]"
visuotactile_shuffled_touch,test_physics_ood,endpoint_force_mae_N_h2,1.791219135251379,1.452027325779303,2.1292585807202333,30,3,0.027831036204370108,2000,"[1.774551775076737, 1.7757575236864527, 1.8233481069909478]"
visuotactile_shuffled_touch,test_physics_ood,endpoint_force_mae_N_h3,1.8079235101794755,1.46085927748732,2.157137551509923,30,3,0.032012109896924254,2000,"[1.7865363445940117, 1.7925073813457317, 1.844726804598683]"
visuotactile_shuffled_touch,test_physics_ood,endpoint_force_mae_N_h4,1.825612720058725,1.473369846372115,2.17180977725822,30,3,0.03464438288623127,2000,"[1.8016163636026559, 1.8098915111508083, 1.865330285422711]"
visuotactile_shuffled_touch,test_physics_ood,endpoint_force_mae_N_h5,1.8428266353612868,1.4963933927251212,2.185245145820501,30,3,0.039330035441542684,2000,"[1.8144249128163965, 1.8263377865472015, 1.8877172067202628]"
visuotactile_shuffled_touch,test_physics_ood,height_mae_m,0.009224162747500856,0.004216446416686004,0.015786020069843726,30,3,0.0010153502443357922,2000,"[0.008385730183843407, 0.010353103796983811, 0.008933654261675352]"
visuotactile_shuffled_touch,test_physics_ood,height_mae_m_h1,0.00859352547705553,0.0036267866660356822,0.01519421666281899,30,3,0.0004402704797438568,2000,"[0.008093497630648521, 0.00892302027812952, 0.008764058522388546]"
visuotactile_shuffled_touch,test_physics_ood,height_mae_m_h2,0.008900398491721176,0.003879560545754228,0.015514868407742901,30,3,0.0007577178939020065,2000,"[0.008215186323084506, 0.009714172932047708, 0.00877183622003132]"
visuotactile_shuffled_touch,test_physics_ood,height_mae_m_h3,0.009213079277927775,0.004193671729385541,0.015795928015239224,30,3,0.0010606889970985398,2000,"[0.008349294365802456, 0.010396947709507205, 0.008892995758473667]"
visuotactile_shuffled_touch,test_physics_ood,height_mae_m_h4,0.009540703458419389,0.004479831055504528,0.01618724132503929,30,3,0.0013334618573938699,2000,"[0.008535028127904904, 0.011053285335009504, 0.009033796912343758]"
visuotactile_shuffled_touch,test_physics_ood,height_mae_m_h5,0.009873107032380412,0.004811575664847624,0.016477273418081785,30,3,0.001580724768097089,2000,"[0.008735644471776646, 0.011678092730225116, 0.009205583895139475]"
visuotactile_shuffled_touch,test_physics_ood,interval_peak_mae_N,4.591888671980964,3.574151864909685,5.602400256662237,30,3,0.09123112005994978,2000,"[4.5267706597381165, 4.552734006961186, 4.696161349243588]"
visuotactile_shuffled_touch,test_physics_ood,interval_peak_mae_N_h1,4.556866266374235,3.5626319327597264,5.541077821452309,30,3,0.0698819300954714,2000,"[4.499112805657917, 4.536938412057029, 4.634547581407759]"
visuotactile_shuffled_touch,test_physics_ood,interval_peak_mae_N_h2,4.538272503261212,3.5181115396718186,5.545620603414597,30,3,0.08497309865014574,2000,"[4.480011611911985, 4.499031325446235, 4.635774572425419]"
visuotactile_shuffled_touch,test_physics_ood,interval_peak_mae_N_h3,4.567457718628424,3.5416360917080336,5.584192014292434,30,3,0.09227468894161817,2000,"[4.502288322581185, 4.527040152417289, 4.6730446808867985]"
visuotactile_shuffled_touch,test_physics_ood,interval_peak_mae_N_h4,4.619974001248678,3.5893802931794414,5.645077114898849,30,3,0.09940939997083893,2000,"[4.550602551963594, 4.5754578930801815, 4.733861558702257]"
visuotactile_shuffled_touch,test_physics_ood,interval_peak_mae_N_h5,4.67687287039227,3.647171397721326,5.69068704860078,30,3,0.1103502670685465,2000,"[4.601838006575902, 4.6252022518052, 4.803578352795707]"
visuotactile_world_model,test_combined_ood,contact_forecast_fraction,0.3397777777777778,0.23154999999999998,0.44889444444444443,30,3,0.0,2000,"[0.3397777777777778, 0.3397777777777778, 0.3397777777777778]"
visuotactile_world_model,test_combined_ood,contact_phase_endpoint_force_mae_N,0.9821697948197992,0.6216268235272288,1.4144227593775562,30,3,0.0964349167044801,2000,"[0.9320739026855274, 1.0933426173933984, 0.9210928643804717]"
