method,domain,training_seed,metric,estimate,ci_low,ci_high,environment_episodes,fixed_model_seeds,training_seed_sd,valid_bootstrap_resamples,per_model_estimates
vision_world_model,test_id,1,interval_peak_mae_N,2.650531203667323,1.9127353361765544,3.4410350271092516,30,1,,2000,[2.650531203667323]
vision_world_model,test_id,2,interval_peak_mae_N,2.4920593416161005,1.7660412757250998,3.2839638341334125,30,1,,2000,[2.4920593416161005]
vision_world_model,test_id,0,interval_peak_mae_N_h1,2.5053268563747406,1.7415989016559388,3.318210845943954,30,1,,2000,[2.5053268563747406]
vision_world_model,test_id,1,interval_peak_mae_N_h1,2.632109898328781,1.8976955214175912,3.442667148874866,30,1,,2000,[2.632109898328781]
vision_world_model,test_id,2,interval_peak_mae_N_h1,2.4170484018325804,1.707383711371157,3.1823840918540953,30,1,,2000,[2.4170484018325804]
vision_world_model,test_id,0,interval_peak_mae_N_h2,2.5055556490686204,1.736324333863126,3.3268990096482964,30,1,,2000,[2.5055556490686204]
vision_world_model,test_id,1,interval_peak_mae_N_h2,2.608966765801112,1.8727299535638757,3.4094737906754014,30,1,,2000,[2.608966765801112]
vision_world_model,test_id,2,interval_peak_mae_N_h2,2.433919019434187,1.7167283580270079,3.213625639845927,30,1,,2000,[2.433919019434187]
vision_world_model,test_id,0,interval_peak_mae_N_h3,2.563504619333479,1.7743823105461067,3.3893385936684077,30,1,,2000,[2.563504619333479]
vision_world_model,test_id,1,interval_peak_mae_N_h3,2.637389998568429,1.8996169593234857,3.4231603580945063,30,1,,2000,[2.637389998568429]
vision_world_model,test_id,2,interval_peak_mae_N_h3,2.505243722995122,1.7778203092416127,3.2978086972667104,30,1,,2000,[2.505243722995122]
vision_world_model,test_id,0,interval_peak_mae_N_h4,2.594676129553053,1.7945469869441457,3.4143129407068087,30,1,,2000,[2.594676129553053]
vision_world_model,test_id,1,interval_peak_mae_N_h4,2.6759705777963,1.9352882599267696,3.4628279920220373,30,1,,2000,[2.6759705777963]
vision_world_model,test_id,2,interval_peak_mae_N_h4,2.54543882422977,1.7941979453265666,3.353681259618864,30,1,,2000,[2.54543882422977]
vision_world_model,test_id,0,interval_peak_mae_N_h5,2.6155120397938623,1.823574285748932,3.4177305138144223,30,1,,2000,[2.6155120397938623]
vision_world_model,test_id,1,interval_peak_mae_N_h5,2.698218777841992,1.945899695754051,3.4785665589736565,30,1,,2000,[2.698218777841992]
vision_world_model,test_id,2,interval_peak_mae_N_h5,2.5586467395888435,1.8157704934610261,3.347659743789168,30,1,,2000,[2.5586467395888435]
vision_world_model,test_id,0,joint_episode_coverage,1.0,1.0,1.0,30,1,,2000,[1.0]
vision_world_model,test_id,1,joint_episode_coverage,1.0,1.0,1.0,30,1,,2000,[1.0]
vision_world_model,test_id,2,joint_episode_coverage,0.9666666666666667,0.9,1.0,30,1,,2000,[0.9666666666666667]
vision_world_model,test_id,0,peak_episode_coverage,1.0,1.0,1.0,30,1,,2000,[1.0]
vision_world_model,test_id,1,peak_episode_coverage,1.0,1.0,1.0,30,1,,2000,[1.0]
vision_world_model,test_id,2,peak_episode_coverage,0.9666666666666667,0.9,1.0,30,1,,2000,[0.9666666666666667]
vision_world_model,test_physics_ood,0,contact_forecast_fraction,0.5797777777777777,0.49844444444444447,0.641561111111111,30,1,,2000,[0.5797777777777777]
vision_world_model,test_physics_ood,1,contact_forecast_fraction,0.5797777777777777,0.49844444444444447,0.641561111111111,30,1,,2000,[0.5797777777777777]
vision_world_model,test_physics_ood,2,contact_forecast_fraction,0.5797777777777777,0.49844444444444447,0.641561111111111,30,1,,2000,[0.5797777777777777]
vision_world_model,test_physics_ood,0,contact_phase_endpoint_force_mae_N,2.0368670031879423,1.6487858636074937,2.418114028990815,30,1,,2000,[2.0368670031879423]
vision_world_model,test_physics_ood,1,contact_phase_endpoint_force_mae_N,2.1543453180510657,1.7315855903869144,2.562235708024341,30,1,,2000,[2.1543453180510657]
vision_world_model,test_physics_ood,2,contact_phase_endpoint_force_mae_N,2.0547716186022056,1.6556483339067058,2.43095362453074,30,1,,2000,[2.0547716186022056]
vision_world_model,test_physics_ood,0,endpoint_force_mae_N,1.198596129920161,0.926594256512449,1.4736039822811298,30,1,,2000,[1.198596129920161]
vision_world_model,test_physics_ood,1,endpoint_force_mae_N,1.2790861967449525,0.9993518931925038,1.5600433041993544,30,1,,2000,[1.2790861967449525]
vision_world_model,test_physics_ood,2,endpoint_force_mae_N,1.2135191248720512,0.9444799626924193,1.4768023804980484,30,1,,2000,[1.2135191248720512]
vision_world_model,test_physics_ood,0,endpoint_force_mae_N_h1,1.1574641431085075,0.8850206133290539,1.4268864819745843,30,1,,2000,[1.1574641431085075]
vision_world_model,test_physics_ood,1,endpoint_force_mae_N_h1,1.2473063170132055,0.9429990717922812,1.5345880524764286,30,1,,2000,[1.2473063170132055]
vision_world_model,test_physics_ood,2,endpoint_force_mae_N_h1,1.1830007551131012,0.9109612925841292,1.4377737830212183,30,1,,2000,[1.1830007551131012]
vision_world_model,test_physics_ood,0,endpoint_force_mae_N_h2,1.1541507399001987,0.8861976767270977,1.4264711803679906,30,1,,2000,[1.1541507399001987]
vision_world_model,test_physics_ood,1,endpoint_force_mae_N_h2,1.2627116767603352,0.9749513437294108,1.5466290807456933,30,1,,2000,[1.2627116767603352]
vision_world_model,test_physics_ood,2,endpoint_force_mae_N_h2,1.1845218827645294,0.9182429117254602,1.445444269270125,30,1,,2000,[1.1845218827645294]
vision_world_model,test_physics_ood,0,endpoint_force_mae_N_h3,1.2003305614144644,0.9247724618325398,1.4798605212847853,30,1,,2000,[1.2003305614144644]
vision_world_model,test_physics_ood,1,endpoint_force_mae_N_h3,1.2869813135628485,1.004547308632802,1.5697771993603091,30,1,,2000,[1.2869813135628485]
vision_world_model,test_physics_ood,2,endpoint_force_mae_N_h3,1.2218941371737444,0.9507942335647186,1.489254771071526,30,1,,2000,[1.2218941371737444]
vision_world_model,test_physics_ood,0,endpoint_force_mae_N_h4,1.222724988005055,0.9523554101595612,1.5013568225501674,30,1,,2000,[1.222724988005055]
vision_world_model,test_physics_ood,1,endpoint_force_mae_N_h4,1.2931623930868659,1.0144734971387985,1.5715333734134866,30,1,,2000,[1.2931623930868659]
vision_world_model,test_physics_ood,2,endpoint_force_mae_N_h4,1.2310265945228833,0.957841001330296,1.5011823101435202,30,1,,2000,[1.2310265945228833]
vision_world_model,test_physics_ood,0,endpoint_force_mae_N_h5,1.25831021717258,0.9881047902978047,1.528404337059829,30,1,,2000,[1.25831021717258]
vision_world_model,test_physics_ood,1,endpoint_force_mae_N_h5,1.3052692833015074,1.023053555177887,1.5797599959815678,30,1,,2000,[1.3052692833015074]
vision_world_model,test_physics_ood,2,endpoint_force_mae_N_h5,1.2471522547859974,0.9748373396461572,1.5179282154442173,30,1,,2000,[1.2471522547859974]
vision_world_model,test_physics_ood,0,height_episode_coverage,0.9333333333333333,0.8333333333333334,1.0,30,1,,2000,[0.9333333333333333]
vision_world_model,test_physics_ood,1,height_episode_coverage,1.0,1.0,1.0,30,1,,2000,[1.0]
vision_world_model,test_physics_ood,2,height_episode_coverage,0.8666666666666667,0.7333333333333333,0.9666666666666667,30,1,,2000,[0.8666666666666667]
vision_world_model,test_physics_ood,0,height_mae_m,0.006238625759543437,0.005143649567682102,0.007310250824267536,30,1,,2000,[0.006238625759543437]
vision_world_model,test_physics_ood,1,height_mae_m,0.0037777787666224564,0.0032656373751049008,0.004298148618943459,30,1,,2000,[0.0037777787666224564]
vision_world_model,test_physics_ood,2,height_mae_m,0.003974974485966312,0.003311668342123893,0.004605479247262863,30,1,,2000,[0.003974974485966312]
vision_world_model,test_physics_ood,0,height_mae_m_h1,0.005007877594066991,0.004132002893266165,0.005873267981409703,30,1,,2000,[0.005007877594066991]
vision_world_model,test_physics_ood,1,height_mae_m_h1,0.0033624213796833325,0.0027929585531900458,0.004028271760679975,30,1,,2000,[0.0033624213796833325]
vision_world_model,test_physics_ood,2,height_mae_m_h1,0.003726231437499842,0.0030785195810005663,0.004381391087249439,30,1,,2000,[0.003726231437499842]
vision_world_model,test_physics_ood,0,height_mae_m_h2,0.005532511227647774,0.0045355545274133975,0.006492933098736102,30,1,,2000,[0.005532511227647774]
vision_world_model,test_physics_ood,1,height_mae_m_h2,0.0033680729952821923,0.0028765433772803385,0.0038838225479444696,30,1,,2000,[0.0033680729952821923]
vision_world_model,test_physics_ood,2,height_mae_m_h2,0.003688841970433714,0.0030166952023339237,0.0043232986176881235,30,1,,2000,[0.003688841970433714]
vision_world_model,test_physics_ood,0,height_mae_m_h3,0.006244759412365966,0.005087404607070009,0.0073965768504211955,30,1,,2000,[0.006244759412365966]
vision_world_model,test_physics_ood,1,height_mae_m_h3,0.0035528268367892857,0.003080201142908158,0.004013831607826028,30,1,,2000,[0.0035528268367892857]
vision_world_model,test_physics_ood,2,height_mae_m_h3,0.003867428037378381,0.003166711981647596,0.004533896844390457,30,1,,2000,[0.003867428037378381]
vision_world_model,test_physics_ood,0,height_mae_m_h4,0.006878322693066568,0.0055869885745099355,0.008195932629649176,30,1,,2000,[0.006878322693066568]
vision_world_model,test_physics_ood,1,height_mae_m_h4,0.0040250363945961,0.0034688929417243343,0.004549181864342245,30,1,,2000,[0.0040250363945961]
vision_world_model,test_physics_ood,2,height_mae_m_h4,0.0041125510637842425,0.0034095933617435447,0.00477642679999796,30,1,,2000,[0.0041125510637842425]
vision_world_model,test_physics_ood,0,height_mae_m_h5,0.007529657870569887,0.006145599873215866,0.008924121801738186,30,1,,2000,[0.007529657870569887]
vision_world_model,test_physics_ood,1,height_mae_m_h5,0.004580536226761372,0.003936993362214707,0.005196825382504256,30,1,,2000,[0.004580536226761372]
vision_world_model,test_physics_ood,2,height_mae_m_h5,0.004479819920735382,0.003765319741299512,0.005137878950812187,30,1,,2000,[0.004479819920735382]
vision_world_model,test_physics_ood,0,interval_peak_mae_N,2.8943812572956085,2.1610969608717494,3.6544293603142104,30,1,,2000,[2.8943812572956085]
vision_world_model,test_physics_ood,1,interval_peak_mae_N,3.142390980535083,2.3469195290684697,3.949937248659796,30,1,,2000,[3.142390980535083]
vision_world_model,test_physics_ood,2,interval_peak_mae_N,2.89432560939259,2.1589190879431035,3.615827222448587,30,1,,2000,[2.89432560939259]
vision_world_model,test_physics_ood,0,interval_peak_mae_N_h1,2.824096159272724,2.0804648445347946,3.583019333710273,30,1,,2000,[2.824096159272724]
vision_world_model,test_physics_ood,1,interval_peak_mae_N_h1,3.11018483016226,2.255744869169262,3.9432075388696455,30,1,,2000,[3.11018483016226]
vision_world_model,test_physics_ood,2,interval_peak_mae_N_h1,2.849543503522873,2.1015354336831304,3.5537850295073454,30,1,,2000,[2.849543503522873]
vision_world_model,test_physics_ood,0,interval_peak_mae_N_h2,2.8020389372772643,2.0807487206459045,3.54276609901587,30,1,,2000,[2.8020389372772643]
vision_world_model,test_physics_ood,1,interval_peak_mae_N_h2,3.1313385342227087,2.2981078994936412,3.9572768450246913,30,1,,2000,[3.1313385342227087]
vision_world_model,test_physics_ood,2,interval_peak_mae_N_h2,2.839223653740353,2.113039307276408,3.557346113592386,30,1,,2000,[2.839223653740353]
vision_world_model,test_physics_ood,0,interval_peak_mae_N_h3,2.8879529314570958,2.142540927304162,3.6664234435756993,30,1,,2000,[2.8879529314570958]
vision_world_model,test_physics_ood,1,interval_peak_mae_N_h3,3.1541598660416073,2.3555395325819655,3.964165675825542,30,1,,2000,[3.1541598660416073]
vision_world_model,test_physics_ood,2,interval_peak_mae_N_h3,2.9130918663077883,2.178653642760383,3.6381444519493313,30,1,,2000,[2.9130918663077883]
vision_world_model,test_physics_ood,0,interval_peak_mae_N_h4,2.929309242963791,2.1865821989576024,3.7001535299519697,30,1,,2000,[2.929309242963791]
vision_world_model,test_physics_ood,1,interval_peak_mae_N_h4,3.1484282251199085,2.3535052094658218,3.950113780806461,30,1,,2000,[3.1484282251199085]
vision_world_model,test_physics_ood,2,interval_peak_mae_N_h4,2.916389998065101,2.170017215738694,3.6628092780874835,30,1,,2000,[2.916389998065101]
vision_world_model,test_physics_ood,0,interval_peak_mae_N_h5,3.028509015507168,2.303798026263714,3.7800268198384175,30,1,,2000,[3.028509015507168]
vision_world_model,test_physics_ood,1,interval_peak_mae_N_h5,3.1678434471289316,2.3878054507772126,3.9600318424304324,30,1,,2000,[3.1678434471289316]
vision_world_model,test_physics_ood,2,interval_peak_mae_N_h5,2.953379025326835,2.203351682994101,3.7154891073471967,30,1,,2000,[2.953379025326835]
vision_world_model,test_physics_ood,0,joint_episode_coverage,0.9,0.8,1.0,30,1,,2000,[0.9]
vision_world_model,test_physics_ood,1,joint_episode_coverage,1.0,1.0,1.0,30,1,,2000,[1.0]
vision_world_model,test_physics_ood,2,joint_episode_coverage,0.8333333333333334,0.7,0.9333333333333333,30,1,,2000,[0.8333333333333334]
vision_world_model,test_physics_ood,0,peak_episode_coverage,0.9666666666666667,0.9,1.0,30,1,,2000,[0.9666666666666667]
vision_world_model,test_physics_ood,1,peak_episode_coverage,1.0,1.0,1.0,30,1,,2000,[1.0]
vision_world_model,test_physics_ood,2,peak_episode_coverage,0.9333333333333333,0.8333333333333334,1.0,30,1,,2000,[0.9333333333333333]
visuotactile_persistence,test_combined_ood,0,contact_forecast_fraction,0.3397777777777778,0.23154999999999998,0.44889444444444443,30,1,,2000,[0.3397777777777778]
visuotactile_persistence,test_combined_ood,1,contact_forecast_fraction,0.3397777777777778,0.23154999999999998,0.44889444444444443,30,1,,2000,[0.3397777777777778]
visuotactile_persistence,test_combined_ood,2,contact_forecast_fraction,0.3397777777777778,0.23154999999999998,0.44889444444444443,30,1,,2000,[0.3397777777777778]
visuotactile_persistence,test_combined_ood,0,contact_phase_endpoint_force_mae_N,0.38978531538995587,0.2843136506249686,0.5356328630910724,30,1,,2000,[0.38978531538995587]
visuotactile_persistence,test_combined_ood,1,contact_phase_endpoint_force_mae_N,0.38978531538995587,0.2843136506249686,0.5356328630910724,30,1,,2000,[0.38978531538995587]
visuotactile_persistence,test_combined_ood,2,contact_phase_endpoint_force_mae_N,0.38978531538995587,0.2843136506249686,0.5356328630910724,30,1,,2000,[0.38978531538995587]
visuotactile_persistence,test_combined_ood,0,endpoint_force_mae_N,0.13244038827360943,0.07477650196453862,0.19955522494314412,30,1,,2000,[0.13244038827360943]
visuotactile_persistence,test_combined_ood,1,endpoint_force_mae_N,0.13244038827360943,0.07477650196453862,0.19955522494314412,30,1,,2000,[0.13244038827360943]
visuotactile_persistence,test_combined_ood,2,endpoint_force_mae_N,0.13244038827360943,0.07477650196453862,0.19955522494314412,30,1,,2000,[0.13244038827360943]
visuotactile_persistence,test_combined_ood,0,endpoint_force_mae_N_h1,0.08901802518236865,0.047282167687011815,0.14093736957994943,30,1,,2000,[0.08901802518236865]
visuotactile_persistence,test_combined_ood,1,endpoint_force_mae_N_h1,0.08901802518236865,0.047282167687011815,0.14093736957994943,30,1,,2000,[0.08901802518236865]
visuotactile_persistence,test_combined_ood,2,endpoint_force_mae_N_h1,0.08901802518236865,0.047282167687011815,0.14093736957994943,30,1,,2000,[0.08901802518236865]
visuotactile_persistence,test_combined_ood,0,endpoint_force_mae_N_h2,0.10929438429479314,0.05899189813069448,0.1718918324433723,30,1,,2000,[0.10929438429479314]
visuotactile_persistence,test_combined_ood,1,endpoint_force_mae_N_h2,0.10929438429479314,0.05899189813069448,0.1718918324433723,30,1,,2000,[0.10929438429479314]
visuotactile_persistence,test_combined_ood,2,endpoint_force_mae_N_h2,0.10929438429479314,0.05899189813069448,0.1718918324433723,30,1,,2000,[0.10929438429479314]
visuotactile_persistence,test_combined_ood,0,endpoint_force_mae_N_h3,0.13287260102089257,0.07352498654932627,0.20289668515316117,30,1,,2000,[0.13287260102089257]
visuotactile_persistence,test_combined_ood,1,endpoint_force_mae_N_h3,0.13287260102089257,0.07352498654932627,0.20289668515316117,30,1,,2000,[0.13287260102089257]
visuotactile_persistence,test_combined_ood,2,endpoint_force_mae_N_h3,0.13287260102089257,0.07352498654932627,0.20289668515316117,30,1,,2000,[0.13287260102089257]
visuotactile_persistence,test_combined_ood,0,endpoint_force_mae_N_h4,0.15943499226101537,0.08864189994518744,0.24212850603653618,30,1,,2000,[0.15943499226101537]
visuotactile_persistence,test_combined_ood,1,endpoint_force_mae_N_h4,0.15943499226101537,0.08864189994518744,0.24212850603653618,30,1,,2000,[0.15943499226101537]
visuotactile_persistence,test_combined_ood,2,endpoint_force_mae_N_h4,0.15943499226101537,0.08864189994518744,0.24212850603653618,30,1,,2000,[0.15943499226101537]
visuotactile_persistence,test_combined_ood,0,endpoint_force_mae_N_h5,0.17158193860897747,0.10114937947110565,0.25005142825436305,30,1,,2000,[0.17158193860897747]
visuotactile_persistence,test_combined_ood,1,endpoint_force_mae_N_h5,0.17158193860897747,0.10114937947110565,0.25005142825436305,30,1,,2000,[0.17158193860897747]
visuotactile_persistence,test_combined_ood,2,endpoint_force_mae_N_h5,0.17158193860897747,0.10114937947110565,0.25005142825436305,30,1,,2000,[0.17158193860897747]
visuotactile_persistence,test_combined_ood,0,height_mae_m,0.004057792708216261,0.0029351677559072815,0.005155390046915674,30,1,,2000,[0.004057792708216261]
visuotactile_persistence,test_combined_ood,1,height_mae_m,0.005063962586353429,0.0039029952400263736,0.006251225522147918,30,1,,2000,[0.005063962586353429]
visuotactile_persistence,test_combined_ood,2,height_mae_m,0.00424684874155274,0.0030768455728870723,0.005374862910336295,30,1,,2000,[0.00424684874155274]
visuotactile_persistence,test_combined_ood,0,height_mae_m_h1,0.0029683574805191406,0.0022399307419594455,0.0037371709327756737,30,1,,2000,[0.0029683574805191406]
visuotactile_persistence,test_combined_ood,1,height_mae_m_h1,0.004370502925335636,0.003384887823029001,0.005453144846529338,30,1,,2000,[0.004370502925335636]
visuotactile_persistence,test_combined_ood,2,height_mae_m_h1,0.0033664179506983295,0.002512127977580046,0.004284406780063969,30,1,,2000,[0.0033664179506983295]
visuotactile_persistence,test_combined_ood,0,height_mae_m_h2,0.003339547951893312,0.0024607241448538846,0.004219456602428787,30,1,,2000,[0.003339547951893312]
visuotactile_persistence,test_combined_ood,1,height_mae_m_h2,0.004590617383138225,0.0035756858325443723,0.00565388500040798,30,1,,2000,[0.004590617383138225]
visuotactile_persistence,test_combined_ood,2,height_mae_m_h2,0.003629628534674541,0.0026934567052521743,0.0045617310499478135,30,1,,2000,[0.003629628534674541]
visuotactile_persistence,test_combined_ood,0,height_mae_m_h3,0.003966633341931609,0.0028625267252593606,0.005056613304554048,30,1,,2000,[0.003966633341931609]
visuotactile_persistence,test_combined_ood,1,height_mae_m_h3,0.004953612016688567,0.003827192228031183,0.00609281764182621,30,1,,2000,[0.004953612016688567]
visuotactile_persistence,test_combined_ood,2,height_mae_m_h3,0.0041247830870431955,0.00299337140400894,0.005236740914865448,30,1,,2000,[0.0041247830870431955]
visuotactile_persistence,test_combined_ood,0,height_mae_m_h4,0.004648844710868111,0.0033098285565696037,0.0059699592180639,30,1,,2000,[0.004648844710868111]
visuotactile_persistence,test_combined_ood,1,height_mae_m_h4,0.005416107420427983,0.004115644991315397,0.006712341411119268,30,1,,2000,[0.005416107420427983]
visuotactile_persistence,test_combined_ood,2,height_mae_m_h4,0.004731395391152344,0.003373663381616805,0.006058893903504618,30,1,,2000,[0.004731395391152344]
visuotactile_persistence,test_combined_ood,0,height_mae_m_h5,0.005365580055869133,0.0038013422344487886,0.00690104228187556,30,1,,2000,[0.005365580055869133]
visuotactile_persistence,test_combined_ood,1,height_mae_m_h5,0.005988973186176736,0.004490260233943344,0.007514600842954274,30,1,,2000,[0.005988973186176736]
visuotactile_persistence,test_combined_ood,2,height_mae_m_h5,0.005382018744195294,0.0038246528756588102,0.006928207393181057,30,1,,2000,[0.005382018744195294]
visuotactile_persistence,test_combined_ood,0,interval_peak_mae_N,0.6930522432459725,0.39565885948903035,1.0667295157916012,30,1,,2000,[0.6930522432459725]
visuotactile_persistence,test_combined_ood,1,interval_peak_mae_N,0.7877268040047751,0.4214152732223272,1.2424943460769124,30,1,,2000,[0.7877268040047751]
visuotactile_persistence,test_combined_ood,2,interval_peak_mae_N,0.630479675941997,0.3441358493950632,1.0138235857023132,30,1,,2000,[0.630479675941997]
visuotactile_persistence,test_combined_ood,0,interval_peak_mae_N_h1,0.6360275647375319,0.3617069073816141,0.9881381684508588,30,1,,2000,[0.6360275647375319]
visuotactile_persistence,test_combined_ood,1,interval_peak_mae_N_h1,0.729525173637602,0.3909166720542643,1.1620778729981842,30,1,,2000,[0.729525173637602]
visuotactile_persistence,test_combined_ood,2,interval_peak_mae_N_h1,0.571837361521191,0.30672372545467486,0.9295092382199232,30,1,,2000,[0.571837361521191]
visuotactile_persistence,test_combined_ood,0,interval_peak_mae_N_h2,0.6566034219000074,0.3733701146907277,1.0185230574144257,30,1,,2000,[0.6566034219000074]
visuotactile_persistence,test_combined_ood,1,interval_peak_mae_N_h2,0.7508691452609169,0.3994529144035446,1.194715685519907,30,1,,2000,[0.7508691452609169]
visuotactile_persistence,test_combined_ood,2,interval_peak_mae_N_h2,0.5927196183469561,0.31919592975576716,0.9617839225629965,30,1,,2000,[0.5927196183469561]
visuotactile_persistence,test_combined_ood,0,interval_peak_mae_N_h3,0.6882263395521376,0.39179853648609586,1.0569763785103956,30,1,,2000,[0.6882263395521376]
visuotactile_persistence,test_combined_ood,1,interval_peak_mae_N_h3,0.7839323431915707,0.4247028687066502,1.235131163951423,30,1,,2000,[0.7839323431915707]
visuotactile_persistence,test_combined_ood,2,interval_peak_mae_N_h3,0.6249744750393762,0.3394483385847675,0.9990775875482293,30,1,,2000,[0.6249744750393762]
visuotactile_persistence,test_combined_ood,0,interval_peak_mae_N_h4,0.724069186647733,0.4137662204586798,1.1161274765763018,30,1,,2000,[0.724069186647733]
visuotactile_persistence,test_combined_ood,1,interval_peak_mae_N_h4,0.8192555901077059,0.44057136012613773,1.2851852865599918,30,1,,2000,[0.8192555901077059]
visuotactile_persistence,test_combined_ood,2,interval_peak_mae_N_h4,0.6619640196031994,0.359145282684101,1.0623849246915842,30,1,,2000,[0.6619640196031994]
visuotactile_persistence,test_combined_ood,0,interval_peak_mae_N_h5,0.7603347033924527,0.441629823161496,1.1595106626417901,30,1,,2000,[0.7603347033924527]
visuotactile_persistence,test_combined_ood,1,interval_peak_mae_N_h5,0.8550517678260803,0.46809264132711625,1.3287557078070111,30,1,,2000,[0.8550517678260803]
visuotactile_persistence,test_combined_ood,2,interval_peak_mae_N_h5,0.7009029051992628,0.3868069918652376,1.1062172699471309,30,1,,2000,[0.7009029051992628]
visuotactile_persistence,test_geometry_ood,0,contact_forecast_fraction,0.4928888888888889,0.3915388888888889,0.5822277777777777,30,1,,2000,[0.4928888888888889]
visuotactile_persistence,test_geometry_ood,1,contact_forecast_fraction,0.4928888888888889,0.3915388888888889,0.5822277777777777,30,1,,2000,[0.4928888888888889]
visuotactile_persistence,test_geometry_ood,2,contact_forecast_fraction,0.4928888888888889,0.3915388888888889,0.5822277777777777,30,1,,2000,[0.4928888888888889]
visuotactile_persistence,test_geometry_ood,0,contact_phase_endpoint_force_mae_N,0.5950592953719551,0.4135535514865767,0.7786483749528775,30,1,,2000,[0.5950592953719551]
visuotactile_persistence,test_geometry_ood,1,contact_phase_endpoint_force_mae_N,0.5950592953719551,0.4135535514865767,0.7786483749528775,30,1,,2000,[0.5950592953719551]
visuotactile_persistence,test_geometry_ood,2,contact_phase_endpoint_force_mae_N,0.5950592953719551,0.4135535514865767,0.7786483749528775,30,1,,2000,[0.5950592953719551]
visuotactile_persistence,test_geometry_ood,0,endpoint_force_mae_N,0.2932981149188881,0.18770841220620874,0.41011564741062523,30,1,,2000,[0.2932981149188881]
visuotactile_persistence,test_geometry_ood,1,endpoint_force_mae_N,0.2932981149188881,0.18770841220620874,0.41011564741062523,30,1,,2000,[0.2932981149188881]
visuotactile_persistence,test_geometry_ood,2,endpoint_force_mae_N,0.2932981149188881,0.18770841220620874,0.41011564741062523,30,1,,2000,[0.2932981149188881]
visuotactile_persistence,test_geometry_ood,0,endpoint_force_mae_N_h1,0.23329241711128917,0.13581257893338786,0.3430364641711769,30,1,,2000,[0.23329241711128917]
visuotactile_persistence,test_geometry_ood,1,endpoint_force_mae_N_h1,0.23329241711128917,0.13581257893338786,0.3430364641711769,30,1,,2000,[0.23329241711128917]
visuotactile_persistence,test_geometry_ood,2,endpoint_force_mae_N_h1,0.23329241711128917,0.13581257893338786,0.3430364641711769,30,1,,2000,[0.23329241711128917]
visuotactile_persistence,test_geometry_ood,0,endpoint_force_mae_N_h2,0.27507391439099727,0.16449160506641622,0.4050745693657847,30,1,,2000,[0.27507391439099727]
visuotactile_persistence,test_geometry_ood,1,endpoint_force_mae_N_h2,0.27507391439099727,0.16449160506641622,0.4050745693657847,30,1,,2000,[0.27507391439099727]
visuotactile_persistence,test_geometry_ood,2,endpoint_force_mae_N_h2,0.27507391439099727,0.16449160506641622,0.4050745693657847,30,1,,2000,[0.27507391439099727]
visuotactile_persistence,test_geometry_ood,0,endpoint_force_mae_N_h3,0.2950442501844804,0.1891448195705867,0.4132465125934773,30,1,,2000,[0.2950442501844804]
visuotactile_persistence,test_geometry_ood,1,endpoint_force_mae_N_h3,0.2950442501844804,0.1891448195705867,0.4132465125934773,30,1,,2000,[0.2950442501844804]
visuotactile_persistence,test_geometry_ood,2,endpoint_force_mae_N_h3,0.2950442501844804,0.1891448195705867,0.4132465125934773,30,1,,2000,[0.2950442501844804]
visuotactile_persistence,test_geometry_ood,0,endpoint_force_mae_N_h4,0.3038196232218157,0.20360852553668168,0.4066363002138796,30,1,,2000,[0.3038196232218157]
visuotactile_persistence,test_geometry_ood,1,endpoint_force_mae_N_h4,0.3038196232218157,0.20360852553668168,0.4066363002138796,30,1,,2000,[0.3038196232218157]
visuotactile_persistence,test_geometry_ood,2,endpoint_force_mae_N_h4,0.3038196232218157,0.20360852553668168,0.4066363002138796,30,1,,2000,[0.3038196232218157]
visuotactile_persistence,test_geometry_ood,0,endpoint_force_mae_N_h5,0.35926036968585795,0.23410806114538746,0.4964498682922113,30,1,,2000,[0.35926036968585795]
visuotactile_persistence,test_geometry_ood,1,endpoint_force_mae_N_h5,0.35926036968585795,0.23410806114538746,0.4964498682922113,30,1,,2000,[0.35926036968585795]
visuotactile_persistence,test_geometry_ood,2,endpoint_force_mae_N_h5,0.35926036968585795,0.23410806114538746,0.4964498682922113,30,1,,2000,[0.35926036968585795]
visuotactile_persistence,test_geometry_ood,0,height_mae_m,0.007040646675424392,0.005331335732255442,0.008853820098579063,30,1,,2000,[0.007040646675424392]
visuotactile_persistence,test_geometry_ood,1,height_mae_m,0.007105858297837484,0.0057397734509532,0.008440424631351844,30,1,,2000,[0.007105858297837484]
visuotactile_persistence,test_geometry_ood,2,height_mae_m,0.006237183494862014,0.00497431637806197,0.007501672234903607,30,1,,2000,[0.006237183494862014]
visuotactile_persistence,test_geometry_ood,0,height_mae_m_h1,0.0053349960511938355,0.003957756097784214,0.006889393300434069,30,1,,2000,[0.0053349960511938355]
visuotactile_persistence,test_geometry_ood,1,height_mae_m_h1,0.005646339619157111,0.004380013285264593,0.006894425706566026,30,1,,2000,[0.005646339619157111]
visuotactile_persistence,test_geometry_ood,2,height_mae_m_h1,0.004663747439885305,0.0035441095420699433,0.005791575108911881,30,1,,2000,[0.004663747439885305]
visuotactile_persistence,test_geometry_ood,0,height_mae_m_h2,0.005998815645968231,0.004467593882868338,0.007694714258635132,30,1,,2000,[0.005998815645968231]
visuotactile_persistence,test_geometry_ood,1,height_mae_m_h2,0.006215813094070957,0.004949539518485027,0.007467992806956722,30,1,,2000,[0.006215813094070957]
