method,domain,training_seed,environment_seed,episode_id,windows,endpoint_force_mae_N,endpoint_force_mae_N_h1,endpoint_force_mae_N_h2,endpoint_force_mae_N_h3,endpoint_force_mae_N_h4,endpoint_force_mae_N_h5,interval_peak_mae_N,interval_peak_mae_N_h1,interval_peak_mae_N_h2,interval_peak_mae_N_h3,interval_peak_mae_N_h4,interval_peak_mae_N_h5,height_mae_m,height_mae_m_h1,height_mae_m_h2,height_mae_m_h3,height_mae_m_h4,height_mae_m_h5,contact_phase_endpoint_force_mae_N,contact_forecast_fraction,peak_episode_coverage,height_episode_coverage,joint_episode_coverage,contact_force_error_sum,contact_force_component_count
vision_world_model,test_physics_ood,1,20352009,physics_ood_009,30,1.0796886141494744,0.5125778736443155,0.7843983000558283,1.1558045773870416,1.4288454308691951,1.5168168887909916,2.4938873839378357,0.7889629602432251,1.6758490959803263,2.7079256534576417,3.466194729010264,3.8305044809977216,0.003785702823661268,0.00317026471796756,0.0031947182569031915,0.0038897852801407376,0.00421361707461377,0.00446012878868108,1.5906510478895322,0.66,1.0,1.0,1.0,944.846722446382,594
vision_world_model,test_physics_ood,1,20352010,physics_ood_010,30,2.3836143542702,2.399655076737205,2.47052367584159,2.3867097747926085,2.363383931449304,2.2977993125302922,6.502062619527181,6.664575974146525,6.811098178227742,6.495015716552734,6.384304213523865,6.1553190151850385,0.0023660057550296187,0.002555933683955421,0.002217300414728622,0.002113232140739759,0.0023012894360969465,0.002642273099627346,3.5448456531266372,0.6666666666666666,1.0,1.0,1.0,2126.9073918759823,600
vision_world_model,test_physics_ood,1,20352011,physics_ood_011,30,0.44369175823198426,0.46012304104450674,0.4409713809688886,0.44750892935941616,0.41721757031563256,0.45263786947147716,0.8733085934321085,0.9668929417928059,0.895281728108724,0.8876417557398478,0.7450579404830933,0.8716686010360718,0.0035728184514058135,0.0033335695896918576,0.003144062209563951,0.0032901132362894714,0.0036361136357299984,0.0044602335857537884,0.6300976180224395,0.6533333333333333,1.0,1.0,1.0,370.4973993971944,588
vision_world_model,test_physics_ood,1,20352012,physics_ood_012,30,1.120226666993565,1.3145497291762795,1.1781898840847942,1.0675145134847197,1.0085407155876358,1.0323384926343957,2.174309811592102,2.8429950952529905,2.4062331676483155,2.015187621116638,1.769336175918579,1.8377969980239868,0.003274395508536448,0.0027960049686953426,0.0026060545506576696,0.002910323968778054,0.0037231828086078168,0.004336411245943358,1.6413113637012813,0.6733333333333333,1.0,1.0,1.0,994.6346864029765,606
vision_world_model,test_physics_ood,1,20352013,physics_ood_013,30,2.3421673570635417,2.2138354452637334,2.3072607620929677,2.354687895429217,2.4008262141918144,2.4342264683399764,6.564742909272511,6.274483072757721,6.500768287976583,6.589376970132192,6.69223913749059,6.766847078005473,0.005038538432175604,0.003193953538235898,0.004361451273628821,0.005212895514947983,0.005922434872870023,0.006501956961195295,3.841688897250289,0.6,1.0,1.0,1.0,2074.512004515156,540
vision_world_model,test_physics_ood,1,20352014,physics_ood_014,30,1.9410950960239604,2.1211216738447547,1.96326514053055,1.904073402699497,1.8964796133856807,1.820535649659319,4.7066633939743046,5.348995073636373,4.811211983362834,4.592343227068583,4.473170336087545,4.307596349716187,0.004225389692777147,0.003796244238037616,0.003841973231950154,0.003929106165499737,0.004498915219058593,0.005060709609339634,2.9677817015508605,0.6466666666666666,1.0,1.0,1.0,1727.2489503026009,582
vision_world_model,test_physics_ood,1,20352015,physics_ood_015,30,1.8992221070846749,1.8709667532911731,1.8361091008409858,1.893518409702099,1.9099182781039012,1.9855979934852157,4.855417676766714,4.777471303939819,4.677664748827616,4.870467571417491,4.893961564699809,5.057523194948832,0.00430506066341574,0.004238290941187491,0.004284281112874547,0.0040996790941183765,0.004120992655710628,0.004782059513187656,3.0267412024333167,0.62,1.0,1.0,1.0,1688.9215909577906,558
vision_world_model,test_physics_ood,1,20352016,physics_ood_016,30,1.1272129318821762,0.9876458198246029,1.218118221167889,1.161529724113643,1.118243239281906,1.1505276550228396,2.741166913509369,2.292246921857198,3.0446153322855634,2.8445271253585815,2.7047869126001993,2.819658275445302,0.0051318589691072706,0.003943122442190846,0.004865692210538934,0.004998122144024819,0.005612327348596106,0.006240030700185647,1.642996210505565,0.6666666666666666,1.0,1.0,1.0,985.797726303339,600
vision_world_model,test_physics_ood,1,20352017,physics_ood_017,30,0.7201530424712432,0.7384722085152235,0.7219890122405357,0.7091964730165071,0.7142690017405483,0.7168385168434017,1.6304502805074057,1.762492295106252,1.6672152558962503,1.5988412618637085,1.5656935652097066,1.5580090244611104,0.0032095349583930025,0.0026060151091466346,0.0026201281580142677,0.003053352553009366,0.0035515286843292417,0.0042166502874655025,1.15097922893517,0.6,1.0,1.0,1.0,621.5287836249918,540
vision_world_model,test_physics_ood,1,20352018,physics_ood_018,30,1.0682504358577232,1.3354941920584276,1.1462046813219786,1.0290521670132875,0.9331894025620487,0.8973117363328735,2.262656734784444,3.0886967261632283,2.5207502047220864,2.1513015389442445,1.8475377639134725,1.704997440179189,0.0031874200856933993,0.0021576689769669125,0.002419542639593904,0.0031169327169967196,0.003854943986516446,0.0043880121083930135,1.6898157726038634,0.62,1.0,1.0,1.0,942.9172011129558,558
vision_world_model,test_physics_ood,1,20352019,physics_ood_019,30,2.527659694366157,2.51082607758128,2.5372410020894476,2.53039809136341,2.5392985825012957,2.520534718295352,6.728750368754069,6.725122316678365,6.861006792386373,6.706311440467834,6.710674937566122,6.640636356671651,0.0022687096329173074,0.002309638036725422,0.002084068302065134,0.0022385162534192204,0.002335626048928437,0.002375699523448323,3.760524406246841,0.6666666666666666,1.0,1.0,1.0,2256.3146437481046,600
vision_world_model,test_physics_ood,1,20352020,physics_ood_020,30,1.4427344558636348,1.4306854840057592,1.4506887340607741,1.4257037121181686,1.4555262175388635,1.4510681315946081,3.206754600207011,3.1867438475290935,3.256274398167928,3.1586076895395916,3.2506202856699624,3.181526780128479,0.004905192991330598,0.003930768564653893,0.004391198776041468,0.00469966564172258,0.005304983031237498,0.0061993489429975545,2.1985300313361322,0.6466666666666666,1.0,1.0,1.0,1279.544478237629,582
vision_world_model,test_physics_ood,1,20352021,physics_ood_021,30,0.996105681810942,1.179917952687376,1.038053414867156,0.9542938598121206,0.9150815327134397,0.8931816489746173,1.7750967311859132,2.406829086939494,1.9361115018526713,1.604726239045461,1.5036081711451212,1.424208656946818,0.003982001948170364,0.0030752176380095383,0.0031066298329581817,0.0034965367366870245,0.004643903827915589,0.005587721705281486,1.5539718157023932,0.6266666666666667,1.0,1.0,1.0,876.4401040561497,564
vision_world_model,test_physics_ood,1,20352022,physics_ood_022,30,0.8768437773092753,0.619286930312713,0.7396563834717704,0.8900024149877329,1.0036070447518595,1.131666113022301,2.1348193510373434,1.5322116533915202,1.8437289913495383,2.1717987378438313,2.38495143254598,2.7414059400558473,0.004365513520509315,0.003688697276326517,0.0035271995739700893,0.004025011346675456,0.004858336170824865,0.005728323234749647,1.3009801912827021,0.66,1.0,1.0,1.0,772.7822336219251,594
vision_world_model,test_physics_ood,1,20352023,physics_ood_023,30,2.8344976449654333,2.7585554969186585,2.810169215924624,2.8255207653881773,2.8682376604216793,2.910005086174028,7.9836293069521584,7.764035058021546,7.91388296286265,7.978312814235688,8.102951987584431,8.158963712056478,0.004675891181298842,0.0035234445395569006,0.003859767069419225,0.004465196262268971,0.005293571669608354,0.0062374763656407595,4.344167245001471,0.6466666666666666,1.0,1.0,1.0,2528.3053365908563,582
vision_world_model,test_physics_ood,1,20352024,physics_ood_024,30,1.646821442824892,1.7453842352713562,1.649814223808547,1.7141686344415776,1.6010892130434513,1.5236509075595273,4.297584676742554,4.645652937889099,4.351900370915731,4.450740464528402,4.140514016151428,3.8991155942281086,0.0038354256958700716,0.004204699106048792,0.004338997311424464,0.0036479184598041075,0.0036012869289455316,0.0033842266731274624,2.477083031393803,0.6533333333333333,1.0,1.0,1.0,1456.5248224595562,588
vision_world_model,test_physics_ood,1,20352025,physics_ood_025,30,0.5005999345456561,0.4941383453292979,0.47565953676692313,0.4934788286065062,0.5017728799540135,0.5379500820715394,0.7223270392417908,0.7791594823201498,0.6651899814605713,0.7432019313176473,0.703444794813792,0.7206390062967937,0.0051388378833265354,0.004585409781429917,0.004249673197045922,0.004472395506066581,0.005551548758133625,0.006835162173956633,0.7205542918725484,0.6533333333333333,1.0,1.0,1.0,423.68592362105846,588
vision_world_model,test_physics_ood,1,20352026,physics_ood_026,30,0.07330830486491323,0.06231082790634698,0.07247473982473214,0.0751762850313551,0.07756419701294767,0.07901547454918424,0.3250084988276164,0.2980943202972412,0.324448029200236,0.32987171014149985,0.3340570529301961,0.3385713815689087,0.0008935020739833514,0.0007804948797759911,0.000906795038220783,0.0009319392071726421,0.0009239070311499139,0.0009243742135974268,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_physics_ood,1,20352027,physics_ood_027,30,1.208950848488344,1.1342793005518614,1.1287963548157778,1.1726064427962735,1.2429978533440993,1.3660742909337082,2.901053853034973,2.731716855367025,2.699292222658793,2.7883941491444904,2.9852991342544555,3.3005669037501018,0.005023861817705135,0.00492511127376929,0.004397648766947289,0.004664379742462188,0.005179850120718281,0.005952319184628626,1.7715839702795835,0.6733333333333333,1.0,1.0,1.0,1073.5798859894276,606
vision_world_model,test_physics_ood,1,20352028,physics_ood_028,30,0.5088161532415284,0.4955238996177084,0.4387638136537539,0.4949922730214894,0.533820932234327,0.5809798476803634,0.8857259114583333,1.2167036334673564,0.6638501087824503,0.78219233751297,0.8438278992970785,0.9220555782318115,0.006593210032248559,0.010361162227733681,0.006677898776251823,0.005045507995722194,0.005052413866117907,0.005829067295417189,0.7900247469838161,0.62,1.0,1.0,1.0,440.8338088169694,558
vision_world_model,test_physics_ood,1,20352029,physics_ood_029,30,0.5260476573887799,0.5294103116521405,0.5269403028198414,0.5109140136796567,0.5234076428227127,0.539566015969548,0.7466877365112304,0.798488465944926,0.7806163311004639,0.6962360541025797,0.7171140869458517,0.7409837444623312,0.004540785219675551,0.0034079566714353858,0.004186896638323863,0.004670506533390532,0.004957838666935762,0.005480727588292211,0.8129840992090903,0.6066666666666667,1.0,1.0,1.0,443.8893181681633,546
vision_world_model,test_combined_ood,1,20353000,combined_ood_000,30,0.06362554792728689,0.06168899077715145,0.06430469218434559,0.06391463320081432,0.06386384474527505,0.06435557872884803,0.27059375286102294,0.27088606357574463,0.270588747660319,0.2666632175445557,0.26924839019775393,0.27558234532674153,0.0007391527675402661,0.0007576362346298993,0.0007633591924483577,0.0007369561120867729,0.0007440356033233305,0.0006937766952129702,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353001,combined_ood_001,30,0.08348055838710731,0.08795620882883667,0.08522088888825642,0.08289617567012707,0.08113878815331393,0.08019073039500249,0.33517910321553546,0.3446611007054647,0.3410225709279378,0.3342336098353068,0.32841840585072835,0.32755982875823975,0.0009125235599155227,0.0013198527274653315,0.0008843222671809296,0.0007978465058840811,0.0007528499467298388,0.0008077463523174325,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353002,combined_ood_002,30,1.0822427679287892,1.2568122025268773,1.06970012485981,1.0279824209916923,1.044012477580044,1.0127066136855218,2.603976792494456,3.2148732900619508,2.594710191090902,2.429321245352427,2.471028145154317,2.309951090812683,0.004916467953007668,0.0053581221533628804,0.004285292482624451,0.004476955944361786,0.0051160127390176054,0.005345956445671618,1.6281723717305188,0.64,1.0,1.0,1.0,937.8272861167789,576
vision_world_model,test_combined_ood,1,20353003,combined_ood_003,30,1.980114096338964,1.1989983018384212,1.875149943969316,2.1499688434931965,2.332054336865743,2.344399055528144,4.207520438830058,1.8825190305709838,3.895922311147054,4.723540902137756,5.227230604489645,5.308389345804851,0.00915306380096202,0.008709806157276035,0.010445659735705704,0.009525382848611723,0.008888334388999889,0.008196135874216755,2.9894068743178277,0.6533333333333333,1.0,1.0,1.0,1757.7712420988828,588
vision_world_model,test_combined_ood,1,20353004,combined_ood_004,30,1.222932192991591,1.0943845184726848,1.1578519617000387,1.211140310495264,1.2889316317107942,1.362352542579174,2.8829182235399884,2.602808618545532,2.7168183008829754,2.810029192765554,3.0368606090545653,3.2480743964513143,0.004325649000432653,0.004747098994751771,0.004262402975776543,0.004133932555365997,0.0042714662326034155,0.0042133442436655365,1.8544948832899855,0.6333333333333333,1.0,1.0,1.0,1057.0620834752917,570
vision_world_model,test_combined_ood,1,20353005,combined_ood_005,30,0.06166977951303124,0.05820552808129125,0.06128077407677968,0.062236171681433916,0.0630937526623408,0.06353267106331056,0.27802232424418133,0.2547844727834066,0.2803078810373942,0.28284826278686526,0.284507950146993,0.28766305446624757,0.0007144306180998683,0.0007866994633028905,0.0007763738782765964,0.000706210396795844,0.0006721892413528015,0.000630680110771209,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353006,combined_ood_006,30,0.06512472667627864,0.05590760312560532,0.06377947321161628,0.06658124900940392,0.06890447583670417,0.07045083219806353,0.3042458422978719,0.28001771767934164,0.30306164423624676,0.30821041266123456,0.3123092810312907,0.31763015588124593,0.0007435833158281942,0.0006632681664389869,0.0006736266775988042,0.0007494986328917245,0.00080437344731763,0.0008271496548938255,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353007,combined_ood_007,30,0.05528842267062929,0.051393897013945714,0.05276530309476786,0.055960509460419416,0.05755060153702895,0.05877180224698451,0.26990421454111735,0.2382518450419108,0.2713451544443766,0.27665573755900064,0.27938927014668785,0.28387906551361086,0.0006959324762768423,0.0007425280772925664,0.00074866673288246,0.000688695878488943,0.0006603290239581838,0.000639442668762058,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353008,combined_ood_008,30,0.3877193772027062,0.3558758155753215,0.3547414733821319,0.39496536599472165,0.40563068229498134,0.4273835487663746,0.7809032281239827,0.7009457270304362,0.7112357974052429,0.8132141987482707,0.8164073705673218,0.8627130468686421,0.006650015874765813,0.006640091449177514,0.006056634449244787,0.006270239544877162,0.006748832133598626,0.007534281796930979,0.5623552710731368,0.58,1.0,1.0,1.0,293.5494515001774,522
vision_world_model,test_combined_ood,1,20353009,combined_ood_009,30,2.9011564692109824,3.0358581884039775,2.9363556225266723,2.828160397770504,2.87398258411429,2.831425553239468,5.781996145248413,6.276904129981995,5.862228020032247,5.549462095896403,5.691509008407593,5.529877471923828,0.005060215929988772,0.00701612225966528,0.004673784556022535,0.004208713606931269,0.004496555662869165,0.004905903564455609,4.448331537269235,0.6466666666666666,1.0,1.0,1.0,2588.928954690695,582
vision_world_model,test_combined_ood,1,20353010,combined_ood_010,30,0.05440726183147894,0.05697713180755575,0.0561440121796396,0.054219652236335805,0.052675918655263054,0.05201959427860048,0.23699395179748536,0.23638425668080648,0.24658888181050617,0.23655665715535482,0.23175370693206787,0.2336862564086914,0.0005943994860475262,0.0006222575670108199,0.0005850383662618696,0.0005759155494160951,0.0006037363860135277,0.0005850495615353187,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353011,combined_ood_011,30,2.2266437176004468,2.1180025483998985,2.1969119363464413,2.239456801949483,2.258951406258469,2.3198958950479414,5.137283020019531,4.884461756547292,5.06043344338735,5.100109108289083,5.255282290776571,5.386128501097361,0.00860563306681191,0.0071841098251752555,0.00783023815214013,0.008626411552540958,0.009330143230423952,0.01005726257377925,3.599155385646146,0.6133333333333333,1.0,1.0,1.0,1986.7337728766724,552
vision_world_model,test_combined_ood,1,20353012,combined_ood_012,30,1.078474027785576,1.2163181136776176,1.0367319527703027,0.990158313461062,1.0597300766035915,1.0894316824153065,2.5622145628929136,2.93154243628184,2.42177148660024,2.3130752205848695,2.541002869606018,2.6036808013916017,0.0034038794874989738,0.003317122592125088,0.0031194260654350122,0.003177789643329258,0.003545979127132644,0.003859080009472867,1.6387420528206147,0.64,1.0,1.0,1.0,943.915422424674,576
vision_world_model,test_combined_ood,1,20353013,combined_ood_013,30,0.5339831591294043,0.4948661134888728,0.47248034826997254,0.4985487778671086,0.5752611870463523,0.6287593689747155,0.8068792231877645,0.6757408618927002,0.6975971698760987,0.735084613164266,0.9088968435923258,1.0170766274134317,0.006064061621436849,0.0049325375468470154,0.0054552559624426065,0.006071488986102243,0.006625474590691738,0.007235551021100643,0.7927288421880954,0.6466666666666666,1.0,1.0,1.0,461.36818615347147,582
vision_world_model,test_combined_ood,1,20353014,combined_ood_014,30,0.8340892057348457,0.8583787912606365,0.7789819599543181,0.7792201141102446,0.8667569655097194,0.8871081978393097,1.6870387848218282,1.7050658067067463,1.5167993466059366,1.546120039621989,1.8174946824709575,1.8497140487035115,0.0037409072446947297,0.0042964530177414416,0.0038178014336153867,0.0031801098414386314,0.0033953435757818323,0.004014828354896357,1.2552898855517722,0.64,1.0,1.0,1.0,723.0469740778208,576
vision_world_model,test_combined_ood,1,20353015,combined_ood_015,30,0.050177655855400696,0.04893173859972093,0.04957113640589846,0.049572887488951285,0.05069993957877159,0.052112577203661206,0.2592920430501302,0.24108952681223553,0.26350651582082113,0.2624836365381877,0.2628864924112956,0.2664940436681112,0.0007208590698428452,0.000717096832037593,0.0006629373868539309,0.0006820426206104457,0.0007460486221437652,0.0007961698875684913,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353016,combined_ood_016,30,1.4239594407690068,1.339947325312015,1.3437972559076217,1.4381468665889567,1.488398089280559,1.5095076667558815,3.7421484851837157,3.499171431859334,3.5008759339650473,3.772005792458852,3.9250117421150206,4.0136775255203245,0.004820015102547283,0.00500743726734072,0.00446043568275248,0.004538667508556197,0.004866896008995051,0.0052266390450919666,2.1626181294373477,0.6466666666666666,1.0,1.0,1.0,1258.6437513325363,582
vision_world_model,test_combined_ood,1,20353017,combined_ood_017,30,1.6720140972505841,1.5973363696390557,1.6293590572455692,1.7023842274211347,1.705852223560214,1.725138608386947,3.332821242014567,3.205866038799286,3.2594554384549457,3.351839812596639,3.3960092147191365,3.450935705502828,0.0101389324090754,0.006531483420015623,0.008440837201972803,0.010314365619948754,0.011928129007962222,0.013479846795477594,2.667163043146065,0.62,1.0,1.0,1.0,1488.2769780755043,558
vision_world_model,test_combined_ood,1,20353018,combined_ood_018,30,0.06432847985376915,0.06534346879149476,0.06507835286772913,0.06419677787149945,0.0633436659247511,0.06368013381337126,0.2795742352803548,0.2820438543955485,0.28555553754170737,0.2791019837061564,0.2745654026667277,0.2766043980916341,0.0004100322707866629,0.0003975236089900136,0.00039823227173959214,0.0004061610088683665,0.00043277473499377567,0.00041546972934156654,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353019,combined_ood_019,30,0.06436290821060538,0.06753561816488703,0.0639860416141649,0.06309273784152336,0.06328749864672621,0.0639126447857254,0.2842439142862956,0.27282989819844566,0.2881945212682088,0.28571928342183434,0.2858089288075765,0.2886669397354126,0.0009120743519936998,0.001345407923993965,0.0008395193765560786,0.0007888526190072298,0.0007838579282785455,0.0008027339121326804,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353020,combined_ood_020,30,0.05594778249040246,0.054447742023815714,0.055716550391581326,0.05713157492379348,0.05624278390573131,0.056200261207090485,0.23442183335622152,0.21763264338175456,0.24106873671213785,0.23762259483337403,0.23594863414764405,0.2398365577061971,0.0007143357062401871,0.0007075478283998867,0.0007398072979412973,0.0007044429463955263,0.0007217826244110862,0.0006980978340531389,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353021,combined_ood_021,30,1.3486505281262928,1.5446662819426922,1.4671048809049858,1.3084254078463549,1.2416213186561234,1.1814347512813077,2.42393950621287,3.1113033533096313,2.7448076963424684,2.326790539423625,2.027109066645304,1.9096868753433227,0.007155245137400925,0.006847723988660921,0.006341037701349706,0.006871443521231413,0.007505655036463092,0.008210365439299493,1.9957462062810858,0.6666666666666666,1.0,1.0,1.0,1197.4477237686515,600
vision_world_model,test_combined_ood,1,20353022,combined_ood_022,30,1.2851114037198326,1.5895224578368168,1.3599842543610268,1.2515757501953177,1.1416335091408756,1.0828410470651255,2.9937773315111795,4.010881531238556,3.1968208233515423,2.8631612141927083,2.5141329924265543,2.3838900963465375,0.010077383341267706,0.006595900460767249,0.008687214405896763,0.010362873839524885,0.011762324941810221,0.012978603058339406,1.910460372941462,0.66,1.0,1.0,1.0,1134.8134615272284,594
vision_world_model,test_combined_ood,1,20353023,combined_ood_023,30,1.2478847636758452,1.2942095877292255,1.2502135537771715,1.2168913678783508,1.2173743603544103,1.2607349486400683,2.456851513385773,2.6447723627090456,2.4792631467183432,2.3705458720525105,2.3571367859840393,2.432539399464925,0.01073939914116636,0.009482401865534484,0.009902355746210864,0.01062198169917489,0.011436127444418768,0.01225412895049279,2.0222620051627085,0.6066666666666667,1.0,1.0,1.0,1104.1550548188388,546
vision_world_model,test_combined_ood,1,20353024,combined_ood_024,30,0.10836893695303136,0.11885072266062101,0.11044522759815058,0.10674964038448201,0.10397138296523029,0.1018277111566729,0.39090772946675617,0.4028228044509888,0.3976907173792521,0.3903237819671631,0.3830157200495402,0.38068562348683677,0.0006828065061320861,0.000630188345288237,0.0006899859989061951,0.0006926768304159244,0.000693430018145591,0.0007077513379044831,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353025,combined_ood_025,30,0.06308017485464612,0.05668708096361823,0.06233194020266334,0.06513693865595592,0.06540388707071543,0.06584102738027771,0.2923819669087728,0.2756670554478963,0.29485705693562825,0.29796724319458007,0.296100656191508,0.2973178227742513,0.0006676617502428902,0.0007063731109762254,0.000729274774979179,0.0006585309883424391,0.0006066301177876691,0.0006374997591289381,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353026,combined_ood_026,30,0.10597476314546334,0.11020605892149939,0.108771394389785,0.10511917113843891,0.10359725132584571,0.10217993995174765,0.3909699026743571,0.38698620001475015,0.3983525991439819,0.3924828211466471,0.38915590445200604,0.38787198861440025,0.0007245087406287591,0.0006388863393416007,0.0006813851806024711,0.000745695181346188,0.0007716110053782661,0.0007849659964752694,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_combined_ood,1,20353027,combined_ood_027,30,1.3765188767305678,0.9539085511428614,1.2261520119487412,1.454827505370809,1.550405241135094,1.697301074055334,2.2992586437861124,0.9728368759155274,1.8064157485961914,2.507881999015808,2.8925058841705322,3.316652711232503,0.01444964192652454,0.012414317232711861,0.014873019074245045,0.01568575024139136,0.015084891386019686,0.014190231698254745,2.0718807992303656,0.6533333333333333,1.0,0.0,0.0,1218.265909947455,588
vision_world_model,test_combined_ood,1,20353028,combined_ood_028,30,2.19787030990132,2.070042521589332,2.2383284314225116,2.3762565470611055,2.181938342667288,2.1227857067663636,5.887430878480275,5.52750518321991,6.045145404338837,6.4176373958587645,5.79739313920339,5.649473269780477,0.011735600708828618,0.00974630656419322,0.010318281610185902,0.011642430955544115,0.013003267184831201,0.013967717229388655,3.3151462264487015,0.6466666666666666,1.0,0.0,0.0,1929.4151037931442,582
vision_world_model,test_combined_ood,1,20353029,combined_ood_029,30,0.07503739181905984,0.07108267124535309,0.07535588548829159,0.07591758668422699,0.07645734151204427,0.07637347416538331,0.3188052320480347,0.31077757676442463,0.3220905065536499,0.32108839352925617,0.31997389793395997,0.3200957854588827,0.0006870093332448353,0.0006903568127502997,0.0006217725089906405,0.0006637324423839648,0.0006959711007463435,0.0007632138013529281,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_id,2,20350000,id_000,30,0.6737621044305464,0.6733994741510186,0.6077840593643486,0.6597207192435033,0.696520896597455,0.7313853727964064,1.9644289588928223,1.9919339934984843,1.756618857383728,1.911745802561442,2.0262834270795187,2.135562713940938,0.0034418455342529342,0.0025480185451063637,0.0029258204895692566,0.003375935977480064,0.003881791059393436,0.004477661599715551,0.9927764430591955,0.66,1.0,1.0,1.0,589.7092071771622,594
vision_world_model,test_id,2,20350001,id_001,30,0.07207843507122662,0.07582616901232136,0.07111232238304284,0.07077786454723942,0.07114802199519343,0.07152779741833608,0.17009213129679362,0.19176087379455567,0.1683568557103475,0.16624300479888915,0.16327985922495525,0.16082006295522053,0.0012968959015173217,0.0021631448025194308,0.0012399848046091696,0.0010633311428440114,0.0010119455323244135,0.0010060732252895831,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_id,2,20350002,id_002,30,1.24256869536928,1.2695326906111506,1.1721419708182415,1.2316264666202996,1.2613516233240565,1.2781907254726523,2.827878764470418,2.942041047414144,2.6045732816060383,2.7757786870002747,2.910310169061025,2.9066906372706094,0.002854972719214857,0.0023788525334869823,0.002719989450027545,0.0028755233079815904,0.003066400155269851,0.003234098149308314,1.8977946074890721,0.6466666666666666,1.0,1.0,1.0,1104.51646155864,582
vision_world_model,test_id,2,20350003,id_003,30,0.0941874644988113,0.12672229206396474,0.10898003490227792,0.09035749458190467,0.07742294663977292,0.06745455430613624,0.22016578197479247,0.25948355595270794,0.23123143911361693,0.21175483067830403,0.2008270025253296,0.1975320816040039,0.0006843053766836723,0.0009160770685411989,0.0005417371556783716,0.0006709457491524517,0.0006729600912270447,0.0006198068188192944,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_id,2,20350004,id_004,30,0.7458470303089254,0.7322661072636644,0.755814621463004,0.7629836994947659,0.7524278391876982,0.7257428841354946,1.9095984427134196,1.8724123279253642,1.953788904349009,1.9798821647961935,1.9244356075922648,1.8174732089042664,0.003223109889853125,0.0028080904119027156,0.002974240966917326,0.003257531412721922,0.0034559495087402563,0.003619737148983404,1.191087113338567,0.6066666666666667,1.0,1.0,1.0,650.3335638828576,546
vision_world_model,test_id,2,20350005,id_005,30,0.05705169617715809,0.047467521350416875,0.05303804385993216,0.05784657520966397,0.062398900733225876,0.06450743973255157,0.13452927827835082,0.14671963850657146,0.12696808179219563,0.12598416805267335,0.13336360851923626,0.13961089452107747,0.0006475631597762306,0.0006930438103154302,0.000634382381880035,0.0006556011193121473,0.0006317972671240568,0.000622991220249484,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_id,2,20350006,id_006,30,0.527138085435662,0.41804392917288674,0.4905433833702571,0.5317048778964414,0.5790544604779118,0.616343776260813,1.073149913152059,0.7591747919718425,0.9593568166097005,1.0967458128929137,1.2330034653345743,1.3174686789512635,0.003623252453398891,0.002802854069159366,0.003135551077624162,0.0034212838121068976,0.004042476000419507,0.004714097307684521,0.8172447810392061,0.6266666666666667,1.0,1.0,1.0,460.9260565061122,564
vision_world_model,test_id,2,20350007,id_007,30,0.06393210269096825,0.08708238051169448,0.0716554641827113,0.05950814819791251,0.05295936723964082,0.048455153322882125,0.14786887168884277,0.175294828414917,0.1560024658838908,0.1429628531138102,0.13582998116811115,0.1292542298634847,0.0006429175163308779,0.0006882785819470882,0.0005451305924604337,0.0006160002085380256,0.0006700454823051889,0.0006951327164036532,,0.0,1.0,1.0,1.0,0.0,0
vision_world_model,test_id,2,20350008,id_008,30,0.9683533660218947,1.0092502484822439,0.9201563360790411,0.9699996317633324,0.9667548441328109,0.9756057696520455,2.637690865198771,2.740188992023468,2.522337476412455,2.660258348782857,2.6200396537780763,2.645629854996999,0.0037588143057655544,0.0038473425782285632,0.003579663147684187,0.003612465428886935,0.003742502474536498,0.004012097899491588,1.4491786162470321,0.6533333333333333,1.0,1.0,1.0,852.1170263532549,588
