phase,step,actor_loss,val_normalized_action_mse,val_action_nll,value_loss,critic_loss,mean_advantage,mean_advantage_weight,max_advantage_weight,mean_td_target
iql,6000,-1.7491968870162964,0.018631450151308224,-1.1341687069707738,0.05698869004845619,1.3463823795318604,-0.19634944200515747,0.8250961899757385,8.06347942352295,3.797269821166992
iql,6250,-6.011015892028809,0.020210411036924388,-0.9466367798410492,0.10769031941890717,2.0097765922546387,-0.03596711903810501,2.787001371383667,100.0,2.9432718753814697
iql,6500,-2.0312132835388184,0.01974466959724114,-0.9488296971652971,0.0237116776406765,0.4147678017616272,-0.10585266351699829,0.9219419956207275,7.469083309173584,4.5046281814575195
iql,6750,-1.728458285331726,0.020248380771091024,-0.8298907105302636,0.06541383266448975,1.2136372327804565,-0.09087768197059631,1.1897788047790527,52.50322341918945,4.578681468963623
iql,7000,-3.1200618743896484,0.018116917995046892,-0.9832515768952422,0.07562099397182465,2.1164300441741943,-0.05938511714339256,1.2215112447738647,27.351545333862305,4.30919885635376
iql,7250,-2.07977032661438,0.01816418476192956,-0.9014280907837026,0.035786740481853485,1.0392658710479736,-0.1402478665113449,0.8503940105438232,5.538202285766602,3.3926663398742676
iql,7500,-4.593444347381592,0.021508752228521603,-0.42808073606246555,0.08875593543052673,1.906697392463684,-0.07668650150299072,1.8605705499649048,100.0,4.135753154754639
iql,7750,-2.2899670600891113,0.018867127181136565,-0.7363941136733952,0.19702014327049255,1.419278621673584,-0.16793468594551086,0.9155346155166626,5.716452121734619,4.72772216796875
iql,8000,-2.1087594032287598,0.018278080780714096,-0.7151303203987988,0.078666090965271,1.1320503950119019,-0.1867070496082306,0.8674585819244385,12.186290740966797,4.428229331970215
iql,8250,-3.7696776390075684,0.01909225277138717,-0.5195450101579938,0.06561842560768127,1.8073909282684326,-0.07340097427368164,1.4343080520629883,31.63352394104004,4.331618309020996
iql,8500,-3.448836326599121,0.01767982409212861,-0.6156582648937519,0.05627600476145744,1.8324246406555176,-0.051272422075271606,1.225886344909668,24.4068603515625,4.401270866394043
iql,8750,-4.119594573974609,0.02113470378811147,-0.07305409969427647,0.09384332597255707,1.805877447128296,-0.07739585638046265,1.759867787361145,100.0,4.639682292938232
iql,9000,-3.2425153255462646,0.019146767149819232,-0.2377627948264936,0.034031420946121216,1.692630648612976,-0.08221428096294403,1.1305583715438843,28.805761337280273,5.186824321746826
iql,9250,-3.7648839950561523,0.018954050338284654,-0.16177560558249227,0.03928838670253754,1.346475601196289,-0.04537390172481537,1.3062801361083984,26.00027847290039,4.8353800773620605
iql,9500,-3.181189775466919,0.021855535520404413,0.3724580378759475,0.041464369744062424,1.561038851737976,-0.021401485428214073,1.274538516998291,9.318216323852539,4.464810371398926
iql,9750,-7.155795097351074,0.018389317060346567,-0.0556963372143197,0.08527861535549164,1.105073094367981,0.0700855404138565,2.5211358070373535,100.0,3.850870132446289
iql,10000,-3.3825559616088867,0.01864060345651657,0.15754853238116254,0.030887363478541374,0.963954746723175,-0.07775607705116272,1.1884865760803223,19.48097801208496,4.147174835205078
